Date,Open,High,Low,Close
30-October-2000,,,,1301.52,
31-October-2000,,,,1307.23,
1-November-2000,,,,1303.56,
2-November-2000,,,,1326.92,
3-November-2000,,,,1350.45,
6-November-2000,,,,1352.04,
7-November-2000,,,,1359.32,
8-November-2000,,,,1423.42,
9-November-2000,,,,1414.47,
10-November-2000,,,,1397.42,
13-November-2000,,,,1357.35,
14-November-2000,,,,1400.80,
15-November-2000,,,,1408.68,
16-November-2000,,,,1388.11,
17-November-2000,,,,1382.29,
20-November-2000,,,,1381.46,
21-November-2000,,,,1390.70,
22-November-2000,,,,1389.77,
23-November-2000,,,,1386.69,
24-November-2000,,,,1383.85,
27-November-2000,,,,1413.85,
28-November-2000,,,,1407.91,
29-November-2000,,,,1410.83,
30-November-2000,,,,1396.89,
1-December-2000,,,,1394.56,
4-December-2000,,,,1399.11,
5-December-2000,,,,1408.00,
6-December-2000,,,,1414.20,
7-December-2000,,,,1402.95,
8-December-2000,,,,1403.45,
11-December-2000,,,,1433.10,
12-December-2000,,,,1460.43,
13-December-2000,,,,1478.67,
14-December-2000,,,,1478.17,
15-December-2000,,,,1418.87,
18-December-2000,,,,1426.90,
19-December-2000,,,,1399.78,
20-December-2000,,,,1395.38,
21-December-2000,,,,1383.13,
22-December-2000,,,,1337.19,
26-December-2000,,,,1310.28,
27-December-2000,,,,1324.50,
28-December-2000,,,,1359.68,
29-December-2000,,,,1374.41,
1-January-2001,,,,1382.34,
2-January-2001,,,,1379.83,
3-January-2001,,,,1378.89,
4-January-2001,,,,1366.92,
5-January-2001,,,,1385.71,
8-January-2001,,,,1386.77,
9-January-2001,,,,1382.10,
10-January-2001,,,,1379.94,
11-January-2001,,,,1373.76,
12-January-2001,,,,1349.41,
15-January-2001,,,,1354.23,
16-January-2001,,,,1347.10,
17-January-2001,,,,1344.62,
18-January-2001,,,,1346.10,
19-January-2001,,,,1341.76,
22-January-2001,,,,1370.22,
23-January-2001,,,,1357.00,
24-January-2001,,,,1359.13,
25-January-2001,,,,1340.31,
29-January-2001,,,,1318.10,
30-January-2001,,,,1352.56,
31-January-2001,,,,1365.99,
1-February-2001,,,,1355.99,
2-February-2001,,,,1370.80,
5-February-2001,,,,1374.62,
6-February-2001,,,,1381.14,
7-February-2001,,,,1390.55,
8-February-2001,,,,1392.50,
9-February-2001,,,,1416.98,
12-February-2001,,,,1442.17,
13-February-2001,,,,1425.56,
14-February-2001,,,,1416.97,
15-February-2001,,,,1416.99,
16-February-2001,,,,1385.35,
19-February-2001,,,,1393.06,
20-February-2001,,,,1386.11,
21-February-2001,,,,1375.69,
22-February-2001,,,,1370.43,
23-February-2001,,,,1343.32,
26-February-2001,,,,1349.34,
27-February-2001,,,,1349.70,
28-February-2001,,,,1368.85,
1-March-2001,,,,1402.36,
2-March-2001,,,,1363.19,
5-March-2001,,,,1358.60,
7-March-2001,,,,1341.48,
8-March-2001,,,,1327.47,
9-March-2001,,,,1281.22,
12-March-2001,,,,1239.98,
13-March-2001,,,,1174.44,
14-March-2001,,,,1208.35,
15-March-2001,,,,1241.27,
16-March-2001,,,,1229.08,
19-March-2001,,,,1222.92,
20-March-2001,,,,1218.93,
21-March-2001,,,,1231.12,
22-March-2001,,,,1235.32,
23-March-2001,,,,1200.19,
26-March-2001,,,,1195.45,
27-March-2001,,,,1207.63,
28-March-2001,,,,1244.14,
29-March-2001,,,,1225.65,
30-March-2001,,,,1193.93,
2-April-2001,,,,1147.26,
3-April-2001,,,,1169.80,
4-April-2001,,,,1156.03,
6-April-2001,,,,1112.65,
9-April-2001,,,,1105.75,
10-April-2001,,,,1089.13,
11-April-2001,,,,1044.16,
12-April-2001,,,,1018.38,
16-April-2001,,,,1021.32,
17-April-2001,,,,1053.29,
18-April-2001,,,,1108.79,
19-April-2001,,,,1142.91,
20-April-2001,,,,1161.02,
23-April-2001,,,,1153.07,
24-April-2001,,,,1162.94,
25-April-2001,,,,1158.36,
26-April-2001,,,,1150.15,
27-April-2001,,,,1124.77,
30-April-2001,,,,1140.96,
2-May-2001,,,,1138.43,
3-May-2001,,,,1123.94,
4-May-2001,,,,1135.63,
7-May-2001,,,,1139.95,
8-May-2001,,,,1145.30,
9-May-2001,,,,1156.99,
10-May-2001,,,,1156.48,
11-May-2001,,,,1140.63,
14-May-2001,,,,1151.42,
15-May-2001,,,,1134.87,
16-May-2001,,,,1169.55,
17-May-2001,,,,1172.93,
18-May-2001,,,,1172.93,
21-May-2001,,,,1175.99,
22-May-2001,,,,1199.88,
23-May-2001,,,,1199.92,
24-May-2001,,,,1188.02,
25-May-2001,,,,1175.55,
28-May-2001,,,,1189.36,
29-May-2001,,,,1196.25,
30-May-2001,,,,1202.55,
31-May-2001,,,,1205.04,
1-June-2001,,,,1194.08,
4-June-2001,,,,1182.67,
5-June-2001,,,,1160.09,
6-June-2001,,,,1162.95,
7-June-2001,,,,1145.18,
8-June-2001,,,,1146.50,
11-June-2001,,,,1163.37,
12-June-2001,,,,1164.68,
13-June-2001,,,,1163.00,
14-June-2001,,,,1154.46,
15-June-2001,,,,1129.90,
18-June-2001,,,,1118.59,
19-June-2001,,,,1126.40,
20-June-2001,,,,1130.46,
21-June-2001,,,,1128.55,
22-June-2001,,,,1124.27,
25-June-2001,,,,1114.31,
26-June-2001,,,,1145.66,
27-June-2001,,,,1136.87,
28-June-2001,,,,1136.55,
29-June-2001,,,,1130.50,
2-July-2001,,,,1129.30,
3-July-2001,,,,1110.21,
4-July-2001,,,,1108.15,
5-July-2001,,,,1103.20,
6-July-2001,,,,1107.96,
9-July-2001,,,,1114.74,
10-July-2001,,,,1125.93,
11-July-2001,,,,1140.44,
12-July-2001,,,,1143.94,
13-July-2001,,,,1148.41,
16-July-2001,,,,1136.95,
17-July-2001,,,,1133.47,
18-July-2001,,,,1121.35,
19-July-2001,,,,1128.22,
20-July-2001,,,,1115.45,
23-July-2001,,,,1123.95,
24-July-2001,,,,1126.07,
25-July-2001,,,,1098.59,
26-July-2001,,,,1103.78,
27-July-2001,,,,1099.60,
30-July-2001,,,,1117.42,
31-July-2001,,,,1121.36,
1-August-2001,,,,1131.79,
2-August-2001,,,,1129.13,
3-August-2001,,,,1142.24,
6-August-2001,,,,1143.90,
7-August-2001,,,,1145.71,
8-August-2001,,,,1147.55,
9-August-2001,,,,1143.22,
10-August-2001,,,,1122.89,
13-August-2001,,,,1119.68,
14-August-2001,,,,1126.18,
16-August-2001,,,,1106.33,
17-August-2001,,,,1121.93,
20-August-2001,,,,1114.94,
21-August-2001,,,,1119.60,
23-August-2001,,,,1145.76,
24-August-2001,,,,1157.00,
27-August-2001,,,,1165.64,
28-August-2001,,,,1176.63,
29-August-2001,,,,1180.81,
30-August-2001,,,,1180.80,
31-August-2001,,,,1167.88,
3-September-2001,,,,1171.86,
4-September-2001,,,,1167.26,
5-September-2001,,,,1213.20,
6-September-2001,,,,1237.91,
7-September-2001,,,,1244.41,
10-September-2001,,,,1246.87,
11-September-2001,,,,1232.93,
12-September-2001,,,,1211.52,
13-September-2001,,,,1189.21,
14-September-2001,,,,1132.28,
17-September-2001,,,,1084.34,
18-September-2001,,,,1130.38,
