Start Date,1/1/2000,,,
End Date,12/31/2017,,,
,,,,
,SENSEX Index,EURINR Curncy,USDINR Curncy,CO1 Comdty
,Last Price,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST
8/20/2013,18246.04,84.7434,63.23,110.15
8/21/2013,17905.91,85.743,64.035,109.81
8/22/2013,18312.94,86.0837,64.63,109.9
8/23/2013,18519.44,84.7319,63.3525,111.04
8/26/2013,18558.13,86.0362,64.3075,110.73
8/27/2013,17968.08,88.2643,66.19,114.36
8/28/2013,17996.15,91.8093,68.825,116.61
8/29/2013,18401.04,88.3602,66.595,115.16
8/30/2013,18619.72,87.1103,65.705,114.01
9/2/2013,18886.13,87.256,66.015,114.33
9/3/2013,18234.66,89.3014,67.73,115.68
9/4/2013,18567.55,88.4138,67.09,114.91
9/5/2013,18979.76,87.4104,66.115,115.26
9/6/2013,19270.06,85.5818,65.245,116.12
9/9/2013,19270.06,85.5818,65.245,113.72
9/10/2013,19997.09,84.5986,63.84,111.25
9/11/2013,19997.45,83.9718,63.365,110.19
9/12/2013,19781.88,84.4468,63.535,111.53
9/13/2013,19732.76,84.3417,63.495,111.7
9/16/2013,19742.47,83.9478,62.8475,110.07
9/17/2013,19804.03,84.6296,63.3725,108.19
9/18/2013,19962.16,84.6103,63.385,110.6
9/19/2013,20646.64,83.7639,61.775,108.76
9/20/2013,20263.71,84.3326,62.2775,109.22
9/23/2013,19900.96,84.5676,62.5975,108.16
9/24/2013,19920.21,84.6385,62.77,108.64
9/25/2013,19856.24,84.397,62.435,108.32
9/26/2013,19893.85,83.7994,62.0788,109.21
9/27/2013,19727.27,84.4239,62.4975,108.63
9/30/2013,19379.77,84.5526,62.6175,108.37
10/1/2013,19517.15,84.6205,62.465,107.94
10/2/2013,19517.15,84.6205,62.465,109.19
10/3/2013,19902.07,83.9958,61.74,109
10/4/2013,19915.95,83.4878,61.44,109.46
10/7/2013,19895.1,83.8974,61.795,109.68
10/8/2013,19983.61,83.906,61.795,110.16
10/9/2013,20249.26,83.6766,61.935,109.06
10/10/2013,20272.91,83.058,61.36,111.8
10/11/2013,20528.59,82.8652,61.08,111.28
10/14/2013,20607.54,83.4617,61.545,110.24
10/15/2013,20547.62,83.4436,61.845,109.42
10/16/2013,20547.62,83.4436,61.845,110.59
10/17/2013,20415.51,83.5704,61.22,109.11
10/18/2013,20882.89,83.8481,61.265,109.94
10/21/2013,20893.89,84.1068,61.5212,109.64
10/22/2013,20864.97,84.2915,61.65,109.97
10/23/2013,20767.88,84.7026,61.59,107.8
10/24/2013,20725.43,84.8358,61.47,106.99
10/25/2013,20683.52,84.8233,61.46,106.93
10/28/2013,20570.28,84.9306,61.525,109.61
10/29/2013,20929.01,84.3762,61.3213,109.01
10/30/2013,21033.97,84.2853,61.2375,109.86
10/31/2013,21164.52,84.005,61.495,108.84
11/1/2013,21196.81,83.4688,61.73,105.91
11/4/2013,21239.36,83.4688,61.73,106.23
11/5/2013,20974.79,83.1547,61.625,105.33
11/6/2013,20894.94,84.3716,62.4,105.24
11/7/2013,20822.77,84.3601,62.415,103.46
11/8/2013,20666.15,83.8623,62.475,105.12
11/11/2013,20490.96,84.7492,63.2375,106.4
11/12/2013,20281.91,85.3325,63.695,105.54
11/13/2013,20194.4,84.9776,63.32,106.89
11/14/2013,20399.42,84.7461,63.12,108.28
11/15/2013,20399.42,84.7461,63.12,108.5
11/18/2013,20850.74,84.3333,62.415,108.47
11/19/2013,20890.82,84.1844,62.375,106.92
11/20/2013,20635.13,84.6317,62.5775,108.06
11/21/2013,20229.05,84.5253,62.94,110.08
11/22/2013,20217.39,84.9815,62.865,111.05
11/25/2013,20605.08,84.4864,62.495,111
11/26/2013,20425.02,84.6642,62.515,110.88
11/27/2013,20420.26,84.5523,62.155,111.31
11/28/2013,20534.91,84.86,62.41,110.86
11/29/2013,20791.93,85.0066,62.4487,109.69
12/2/2013,20898.01,84.3483,62.32,111.45
12/3/2013,20854.92,84.6171,62.365,112.62
12/4/2013,20708.71,84.3432,62.055,111.88
12/5/2013,20957.81,83.9374,61.765,110.98
12/6/2013,20996.53,84.0002,61.415,111.61
12/9/2013,21326.42,83.789,61.135,109.39
12/10/2013,21255.26,83.8982,61.0375,109.38
12/11/2013,21171.41,84.3197,61.2525,109.7
12/12/2013,20925.61,85.151,61.83,108.67
12/13/2013,20715.58,85.2841,62.125,108.83
12/16/2013,20659.52,85.131,61.75,109.41
12/17/2013,20612.14,85.3503,62.02,108.44
12/18/2013,20859.86,85.4533,62.105,109.63
12/19/2013,20708.62,85.007,62.1162,110.29
12/20/2013,21079.72,84.7135,62.04,111.77
12/23/2013,21101.03,84.7672,61.9587,111.56
12/24/2013,21032.71,84.5225,61.795,111.9
12/25/2013,21032.71,84.5225,61.795,111.9
12/26/2013,21074.59,85.0754,62.1637,111.98
12/27/2013,21193.58,85.4855,61.845,112.18
12/30/2013,21143.01,85.1942,61.915,111.21
12/31/2013,21170.68,85.0613,61.8,110.8
1/1/2014,21140.48,85.1016,61.905,110.8
1/2/2014,20888.33,85.2339,62.2675,107.78
1/3/2014,20851.33,84.8174,62.155,106.89
1/6/2014,20787.3,84.8323,62.3225,106.73
1/7/2014,20693.24,84.9987,62.305,107.35
1/8/2014,20729.38,84.3481,62.075,107.15
1/9/2014,20713.37,84.4491,62.0775,106.39
1/10/2014,20758.49,84.1835,61.905,107.25
1/13/2014,21134.21,84.0571,61.515,106.75
1/14/2014,21032.88,84.0571,61.515,105.6
1/15/2014,21289.49,83.8364,61.5462,106.27
1/16/2014,21265.18,83.731,61.5425,105.75
1/17/2014,21063.62,83.7227,61.55,106.48
1/20/2014,21205.05,83.471,61.6237,106.35
1/21/2014,21251.12,83.7415,61.8913,106.73
1/22/2014,21337.67,83.7977,61.825,108.27
1/23/2014,21373.66,84.4451,61.9338,107.58
1/24/2014,21133.56,86.0682,62.685,107.88
1/27/2014,20707.45,86.2905,63.1012,106.69
1/28/2014,20683.51,85.327,62.515,107.41
1/29/2014,20647.3,85.2932,62.4075,107.85
1/30/2014,20498.25,85.1606,62.575,107.95
1/31/2014,20513.85,84.812,62.6575,106.4
2/3/2014,20209.26,84.5407,62.575,106.04
2/4/2014,20211.93,84.5455,62.535,105.78
2/5/2014,20261.03,84.5664,62.58,106.25
2/6/2014,20310.74,84.3993,62.3875,107.19
2/7/2014,20376.56,84.5364,62.29,109.57
2/10/2014,20334.27,85.1035,62.4375,108.63
2/11/2014,20363.37,85.0432,62.2188,108.18
2/12/2014,20448.49,84.6942,62.105,108.35
2/13/2014,20193.35,85.3363,62.4425,108.52
2/14/2014,20366.82,84.8117,61.93,109.08
2/17/2014,20464.06,84.7911,61.8575,109.18
2/18/2014,20634.21,85.4358,62.22,110.46
2/19/2014,20722.97,85.4358,62.22,110.47
2/20/2014,20536.64,85.2154,62.23,110.3
2/21/2014,20700.75,85.1692,62.13,109.85
2/24/2014,20811.44,85.3043,62.0638,110.64
2/25/2014,20852.47,85.1669,61.9575,109.51
2/26/2014,20986.99,85.1869,61.985,109.52
2/27/2014,20986.99,85.1869,61.985,108.96
2/28/2014,21120.12,85.257,61.7575,109.07
3/3/2014,20946.65,85.4821,62.0425,111.2
3/4/2014,21209.73,85.1658,61.8562,109.3
3/5/2014,21276.86,84.7124,61.755,107.76
3/6/2014,21513.87,84.0019,61.115,108.1
3/7/2014,21919.79,84.9333,61.0875,109
3/10/2014,21934.83,84.3792,60.8425,108.08
3/11/2014,21826.42,84.3832,60.9538,108.55
3/12/2014,21856.22,84.945,61.22,107.35
3/13/2014,21774.61,85.3513,61.18,106.92
3/14/2014,21809.8,85.009,61.19,108.21
3/17/2014,21809.8,85.009,61.19,106.24
3/18/2014,21832.61,85.1093,61.205,106.79
3/19/2014,21832.86,84.8698,60.955,105.85
3/20/2014,21740.09,84.4449,61.3325,106.45
3/21/2014,21753.75,84.0841,60.925,106.92
3/24/2014,22055.48,83.6672,60.7875,106.81
3/25/2014,22055.21,83.5423,60.48,106.99
3/26/2014,22095.3,82.9596,60.165,107.03
3/27/2014,22214.37,82.9868,60.3175,107.83
3/28/2014,22339.97,82.304,59.89,108.07
3/31/2014,22386.27,82.304,59.89,107.76
4/1/2014,22446.44,82.304,59.89,105.62
4/2/2014,22551.49,82.5776,59.8975,104.79
4/3/2014,22509.07,82.7796,60.175,106.15
4/4/2014,22359.5,82.4068,60.085,106.72
4/7/2014,22343.45,82.5827,60.125,105.82
4/8/2014,22343.45,82.5827,60.125,107.67
4/9/2014,22702.34,82.9825,60.135,107.98
4/10/2014,22715.33,83.3286,60.07,107.46
4/11/2014,22628.96,83.5089,60.1763,107.33
4/14/2014,22628.96,83.5089,60.1763,109.07
4/15/2014,22484.93,83.1422,60.2325,109.36
4/16/2014,22277.23,83.5658,60.39,109.6
4/17/2014,22628.84,83.5685,60.2912,109.53
4/18/2014,22628.84,83.5685,60.2912,109.53
4/21/2014,22764.83,83.6862,60.5925,109.95
4/22/2014,22758.37,83.9384,60.7675,109.27
4/23/2014,22876.54,84.56,61.085,109.11
4/24/2014,22876.54,84.56,61.085,110.33
4/25/2014,22688.07,83.8878,60.625,109.58
4/28/2014,22631.61,84.0981,60.6475,108.12
4/29/2014,22466.19,83.7551,60.425,108.98
4/30/2014,22417.8,83.5785,60.335,108.07
5/1/2014,22417.8,83.5785,60.335,107.76
5/2/2014,22403.89,83.402,60.1625,108.59
5/5/2014,22445.12,83.5453,60.225,107.72
5/6/2014,22508.42,83.7526,60.0975,107.06
5/7/2014,22323.9,83.758,60.135,108.13
5/8/2014,22344.04,83.7175,60.06,108.04
5/9/2014,22994.23,82.7214,60.025,107.89
5/12/2014,23551,82.6335,60.05,108.41
5/13/2014,23871.23,81.8046,59.67,108.54
5/14/2014,23815.12,81.8046,59.67,109.31
5/15/2014,23905.6,80.9727,59.29,109.09
5/16/2014,24121.74,80.6216,58.7825,109.75
5/19/2014,24363.05,80.3462,58.595,109.37
5/20/2014,24376.88,80.3812,58.64,109.69
5/21/2014,24298.02,80.3767,58.78,110.55
5/22/2014,24374.4,79.9154,58.46,110.36
5/23/2014,24693.35,79.6664,58.5075,110.54
5/26/2014,24716.88,80.101,58.715,110.32
5/27/2014,24549.51,80.5418,59.0425,110.02
5/28/2014,24556.09,80.2217,58.9275,109.81
5/29/2014,24234.15,80.3723,59.035,109.97
5/30/2014,24217.34,80.445,59.1025,109.41
6/2/2014,24684.85,80.4987,59.1563,108.83
6/3/2014,24858.59,80.8864,59.39,108.82
6/4/2014,24805.83,80.8535,59.335,108.4
6/5/2014,25019.51,80.7243,59.3313,108.79
6/6/2014,25396.46,80.7448,59.1825,108.61
6/9/2014,25580.21,80.5373,59.1888,109.99
6/10/2014,25583.69,80.321,59.2975,109.52
6/11/2014,25473.89,80.3627,59.2762,109.37
6/12/2014,25576.21,80.146,59.255,112.42
6/13/2014,25228.17,80.8992,59.7725,112.46
6/16/2014,25190.48,81.4936,60.165,112.94
6/17/2014,25521.19,81.4714,60.0187,113.45
6/18/2014,25246.25,81.9422,60.4037,114.26
6/19/2014,25201.8,81.8588,60.0863,115.06
6/20/2014,25105.51,81.7912,60.1875,114.81
6/23/2014,25031.32,81.7707,60.2062,114.12
6/24/2014,25368.9,81.922,60.12,114.46
6/25/2014,25313.74,81.8383,60.1325,114
6/26/2014,25062.67,81.8677,60.1425,113.21
6/27/2014,25099.92,81.837,60.085,113.3
6/30/2014,25413.78,82.2134,60.1862,112.36
7/1/2014,25516.35,82.2384,60.075,112.29
7/2/2014,25841.21,81.5666,59.6937,111.24
7/3/2014,25823.75,81.5563,59.7425,111
7/4/2014,25962.06,81.2117,59.735,110.64
7/7/2014,26100.08,81.6011,60.015,110.24
7/8/2014,25582.11,81.2869,59.7887,108.94
7/9/2014,25444.81,81.33,59.7575,108.28
7/10/2014,25372.75,81.9298,60.205,108.67
7/11/2014,25024.35,81.6137,59.9375,106.66
7/14/2014,25006.98,81.8838,60.075,107.71
7/15/2014,25228.65,81.8641,60.135,106.88
7/16/2014,25549.72,81.391,60.135,107.17
7/17/2014,25561.16,81.4026,60.1775,107.89
7/18/2014,25641.56,81.5688,60.2875,107.24
7/21/2014,25715.17,81.5348,60.305,107.68
7/22/2014,26025.8,81.2524,60.2513,107.33
7/23/2014,26147.33,80.9519,60.105,108.03
7/24/2014,26271.85,80.9764,60.105,107.07
7/25/2014,26126.75,80.8293,60.105,108.39
7/28/2014,25991.23,80.8082,60.1375,107.57
7/29/2014,25991.23,80.8082,60.1375,107.72
7/30/2014,26087.42,80.512,60.0575,106.51
7/31/2014,25894.97,81.0213,60.56,106.02
8/1/2014,25480.84,81.938,61.185,104.84
8/4/2014,25723.16,81.773,60.935,105.41
8/5/2014,25908.01,81.4452,60.8462,104.61
8/6/2014,25665.27,82.0433,61.505,104.59
8/7/2014,25589.01,81.9453,61.2325,105.44
8/8/2014,25329.14,81.8728,61.145,105.02
8/11/2014,25519.24,81.9416,61.1787,104.68
8/12/2014,25880.77,81.5321,61.09,103.89
8/13/2014,25918.95,81.8194,61.2238,105.06
8/14/2014,26103.23,81.3019,60.77,102.07
8/15/2014,26103.23,81.3019,60.77,103.53
8/18/2014,26390.96,81.3019,60.77,101.6
8/19/2014,26420.67,81.0093,60.6838,101.56
8/20/2014,26314.29,80.5393,60.62,102.28
8/21/2014,26360.11,80.4866,60.675,102.63
8/22/2014,26419.55,80.2392,60.4725,102.29
8/25/2014,26437.02,79.9058,60.565,102.65
8/26/2014,26442.81,79.7528,60.435,102.5
8/27/2014,26560.15,79.673,60.4512,102.72
8/28/2014,26638.11,79.8251,60.515,102.46
8/29/2014,26638.11,79.8251,60.515,103.19
9/1/2014,26867.55,79.4857,60.5275,102.79
9/2/2014,27019.39,79.5829,60.685,100.34
9/3/2014,27139.94,79.5703,60.485,102.77
9/4/2014,27085.93,79.2584,60.365,101.83
9/5/2014,27026.7,78.2854,60.4063,100.82
9/8/2014,27319.85,78.0989,60.295,100.2
9/9/2014,27265.32,78.1412,60.605,99.16
9/10/2014,27057.41,78.8473,60.955,98.04
9/11/2014,26995.87,78.7075,60.9313,98.08
9/12/2014,27061.04,78.4891,60.66,97.11
9/15/2014,26816.56,79.0375,61.1475,97.88
9/16/2014,26492.51,79.0466,61.06,99.05
9/17/2014,26631.29,78.9243,60.915,98.97
9/18/2014,27112.21,78.3873,60.845,97.7
9/19/2014,27090.42,78.2184,60.8275,98.39
9/22/2014,27206.74,78.1352,60.82,96.97
9/23/2014,26775.69,78.5885,60.9475,96.85
9/24/2014,26744.69,78.2646,60.9725,96.95
9/25/2014,26468.36,77.9973,61.345,97
9/26/2014,26626.32,77.8987,61.1575,97
9/29/2014,26597.11,78.149,61.5275,97.2
9/30/2014,26630.51,77.7107,61.7575,94.67
10/1/2014,26567.99,77.6358,61.61,94.16
10/2/2014,26567.99,77.6358,61.61,93.42
10/3/2014,26567.99,77.6358,61.61,92.31
10/6/2014,26567.99,77.6358,61.61,92.79
10/7/2014,26271.97,77.3632,61.405,92.11
10/8/2014,26246.79,77.6738,61.395,91.38
10/9/2014,26637.28,77.9297,61.055,90.05
10/10/2014,26297.38,77.6544,61.335,90.21
10/13/2014,26384.07,77.5563,61.105,88.89
10/14/2014,26349.33,77.7942,61.4212,85.41
10/15/2014,26349.33,77.7942,61.4212,84.12
10/16/2014,25999.34,78.8685,61.8463,85.82
10/17/2014,26108.53,78.7761,61.4425,86.16
10/20/2014,26429.85,78.4186,61.36,85.4
10/21/2014,26575.65,78.167,61.32,86.22
10/22/2014,26787.23,77.8836,61.2813,84.71
10/23/2014,26851.05,77.8836,61.2813,86.83
10/24/2014,26851.05,77.8836,61.2813,86.13
10/27/2014,26752.9,77.6905,61.305,85.83
10/28/2014,26880.82,77.9166,61.3325,86.03
10/29/2014,27098.17,78.1422,61.3575,87.12
10/30/2014,27346.33,77.3523,61.4538,86.24
10/31/2014,27865.83,77.1955,61.365,85.86
11/3/2014,27860.38,76.744,61.405,84.78
11/4/2014,27860.38,76.744,61.405,82.82
11/5/2014,27915.88,76.7118,61.415,82.95
11/6/2014,27915.88,76.7118,61.415,82.86
11/7/2014,27868.63,76.4231,61.6362,83.39
11/10/2014,27874.73,76.8654,61.505,82.34
11/11/2014,27910.06,76.4886,61.5575,82.39
11/12/2014,28008.9,76.7576,61.5125,81.12
11/13/2014,27940.64,76.7525,61.5625,77.49
11/14/2014,28046.66,76.887,61.7213,79.41
11/17/2014,28177.88,77.1981,61.7375,79.31
11/18/2014,28163.29,77.3067,61.7475,78.47
11/19/2014,28032.85,77.7113,61.9625,78.1
11/20/2014,28067.56,77.6093,61.9538,79.33
11/21/2014,28334.63,76.7487,61.775,80.36
11/24/2014,28499.54,76.8447,61.9325,79.68
11/25/2014,28338.05,76.9455,61.87,78.33
11/26/2014,28386.19,77.0015,61.85,77.75
11/27/2014,28438.91,77.1881,61.875,72.58
11/28/2014,28693.99,77.2449,62.0325,70.15
12/1/2014,28559.62,77.3371,62.0238,72.54
12/2/2014,28444.01,77.0403,61.885,70.54
12/3/2014,28442.71,76.3497,61.9125,69.92
12/4/2014,28562.82,76.2875,61.9362,69.64
12/5/2014,28458.1,76.3764,61.785,69.07
12/8/2014,28119.4,75.8563,61.8375,66.19
12/9/2014,27797.01,76.4609,61.8875,66.84
12/10/2014,27831.1,76.7879,62.0213,64.24
12/11/2014,27602.01,77.6742,62.345,63.68
12/12/2014,27350.68,77.562,62.295,61.85
12/15/2014,27319.56,78.2059,62.945,61.21
12/16/2014,26781.44,79.485,63.5375,60.01
12/17/2014,26710.13,79.2166,63.6225,61.18
12/18/2014,27126.57,77.8199,63.1125,59.27
12/19/2014,27371.84,77.6653,63.3,61.38
12/22/2014,27701.79,77.5278,63.2475,60.11
12/23/2014,27506.46,77.3886,63.2925,61.69
12/24/2014,27208.61,77.449,63.525,60.24
12/25/2014,27208.61,77.449,63.525,60.24
12/26/2014,27241.78,77.5081,63.5687,59.45
12/29/2014,27395.73,77.6493,63.6763,57.88
12/30/2014,27403.54,77.0841,63.38,57.9
12/31/2014,27499.42,76.6271,63.0437,57.33
1/1/2015,27507.54,76.5343,63.355,57.33
1/2/2015,27887.9,76.2962,63.295,56.42
1/5/2015,27842.32,75.5673,63.42,53.11
1/6/2015,26987.46,75.6268,63.5725,51.1
1/7/2015,26908.82,74.8397,63.175,51.15
1/8/2015,27274.71,73.7654,62.6725,50.96
1/9/2015,27458.38,73.6595,62.325,50.11
1/12/2015,27585.27,73.3771,62.135,47.43
1/13/2015,27425.73,73.3181,62.1475,47.82
1/14/2015,27346.82,73.0432,62.1888,49.86
1/15/2015,28075.55,72.5514,62.0675,48.27
1/16/2015,28121.89,71.6682,61.8713,50.17
1/19/2015,28262.01,71.5363,61.7125,48.84
1/20/2015,28784.67,71.5362,61.685,47.99
1/21/2015,28888.86,71.3616,61.6375,49.03
1/22/2015,29006.02,71.6942,61.705,48.52
1/23/2015,29278.84,68.9835,61.435,48.79
1/26/2015,29278.84,68.9835,61.435,48.16
1/27/2015,29571.04,69.2352,61.4075,49.6
1/28/2015,29559.18,69.7292,61.405,48.47
1/29/2015,29681.77,70.0245,61.8725,49.13
1/30/2015,29182.95,70.2106,61.87,52.99
2/2/2015,29122.27,70.0491,61.8025,54.75
2/3/2015,29000.14,70.0202,61.675,57.91
2/4/2015,28883.11,70.651,61.7537,54.16
2/5/2015,28850.97,70.6206,61.7388,56.57
2/6/2015,28717.91,70.6035,61.7025,57.8
2/9/2015,28227.39,70.2724,62.1688,58.34
2/10/2015,28355.62,70.1581,62.195,57.49
2/11/2015,28533.97,70.3525,62.255,55.92
2/12/2015,28805.1,70.6405,62.3063,59.28
2/13/2015,29094.93,70.9978,62.1963,61.52
2/16/2015,29135.88,70.9697,62.1625,61.4
2/17/2015,29135.88,70.9697,62.1625,62.53
2/18/2015,29320.26,70.8634,62.3413,60.53
2/19/2015,29462.27,70.8634,62.3413,60.21
2/20/2015,29231.41,70.4845,62.2212,60.22
2/23/2015,28975.11,70.4354,62.315,58.9
2/24/2015,29004.66,70.4798,62.2025,58.66
2/25/2015,29007.99,70.3409,61.9675,61.63
2/26/2015,28746.65,70.1238,61.755,60.05
2/27/2015,29220.12,69.4713,61.8388,62.58
3/2/2015,29459.14,69.4995,61.8675,59.54
3/3/2015,29593.73,69.1665,61.9175,61.02
3/4/2015,29380.73,69.265,62.2625,60.55
3/5/2015,29448.95,68.6858,62.1712,60.48
3/6/2015,29448.95,68.6858,62.1712,59.73
3/9/2015,28844.78,68.0539,62.5437,58.53
3/10/2015,28709.87,67.4462,62.78,56.39
3/11/2015,28659.17,66.3734,62.7813,57.54
3/12/2015,28930.41,66.4795,62.5075,57.08
3/13/2015,28503.3,66.6866,62.9662,54.67
3/16/2015,28437.71,66.1624,62.8125,53.94
3/17/2015,28736.38,66.482,62.715,53.51
3/18/2015,28622.12,66.5637,62.6925,55.91
3/19/2015,28469.67,66.8575,62.5163,54.43
3/20/2015,28261.08,66.8026,62.4688,55.32
3/23/2015,28192.02,67.7966,62.2775,55.92
3/24/2015,28161.72,68.3508,62.2475,55.11
3/25/2015,28111.83,68.4659,62.335,56.48
3/26/2015,27457.58,68.9271,62.6687,59.19
3/27/2015,27458.64,67.7446,62.4175,56.41
3/30/2015,27975.86,67.9396,62.6775,56.29
3/31/2015,27957.49,67.1966,62.4975,55.11
4/1/2015,28260.14,67.1966,62.4975,57.1
4/2/2015,28260.14,67.1966,62.4975,54.95
4/3/2015,28260.14,67.1966,62.4975,54.95
4/6/2015,28504.46,68.4069,62.1888,58.12
4/7/2015,28516.59,67.6559,62.255,59.1
4/8/2015,28707.75,67.5808,62.245,55.55
4/9/2015,28885.21,67.0361,62.2463,56.57
4/10/2015,28879.38,66.0442,62.32,57.87
4/13/2015,29044.44,65.8431,62.5075,59.04
4/14/2015,29044.44,65.8431,62.5075,59.81
4/15/2015,28799.69,66.1244,62.3713,63.32
4/16/2015,28666.04,66.879,62.3037,63.98
4/17/2015,28442.1,67.3508,62.365,63.45
4/20/2015,27886.21,67.5647,62.9162,63.45
4/21/2015,27676.04,67.2487,62.8525,62.08
4/22/2015,27890.13,67.6302,62.8325,62.73
4/23/2015,27735.02,67.9815,63.3225,64.85
4/24/2015,27437.94,68.8144,63.5625,65.28
4/27/2015,27176.99,68.8411,63.4875,64.83
4/28/2015,27396.38,69.0568,63.145,64.64
4/29/2015,27225.93,69.6922,63.3075,65.84
4/30/2015,27011.31,70.9468,63.4225,66.78
5/1/2015,27011.31,70.9468,63.4225,66.46
5/4/2015,27490.59,70.9468,63.4225,66.45
5/5/2015,27440.14,70.6748,63.44,67.52
5/6/2015,26717.37,71.34,63.54,67.77
5/7/2015,26599.11,72.7851,64.24,65.54
5/8/2015,27105.39,71.7307,63.9375,65.39
5/11/2015,27507.3,71.1562,63.855,64.91
5/12/2015,26877.48,72.1571,64.1675,67.38
5/13/2015,27251.1,71.8823,64.01,67.27
5/14/2015,27206.06,72.6949,63.655,66.7
5/15/2015,27324,72.1503,63.5163,66.81
5/18/2015,27687.3,72.6415,63.7225,66.27
5/19/2015,27645.53,71.2543,63.6725,64.02
5/20/2015,27837.21,70.8645,63.825,65.03
5/21/2015,27809.35,70.9519,63.64,66.54
5/22/2015,27957.5,70.9809,63.5212,65.37
5/25/2015,27643.88,69.8028,63.5687,65.52
5/26/2015,27531.41,69.8704,63.9787,63.72
5/27/2015,27564.66,69.7013,64.0275,62.06
5/28/2015,27506.71,69.5249,63.8075,62.58
5/29/2015,27828.44,69.9981,63.825,65.56
6/1/2015,27848.99,69.5394,63.705,64.88
6/2/2015,27188.38,70.5059,63.825,65.49
6/3/2015,26837.2,71.1002,63.905,63.8
6/4/2015,26813.42,72.5499,64.0063,62.03
6/5/2015,26768.49,71.5765,63.755,63.31
6/8/2015,26523.09,71.4226,64.0875,62.69
6/9/2015,26481.25,72.0985,63.925,64.88
6/10/2015,26840.5,71.9927,63.8425,65.7
6/11/2015,26370.98,72.0118,63.975,65.11
6/12/2015,26425.3,71.6644,64.06,63.87
6/15/2015,26586.55,71.9384,64.1675,63.95
6/16/2015,26686.51,72.3521,64.2525,63.7
6/17/2015,26832.66,72.2183,64.1175,63.87
6/18/2015,27115.83,72.6886,63.7325,64.26
6/19/2015,27316.17,71.8361,63.5625,63.02
6/22/2015,27730.21,72.0454,63.515,63.34
6/23/2015,27804.37,71.306,63.605,64.45
6/24/2015,27729.67,71.22,63.5975,63.49
6/25/2015,27895.97,71.23,63.625,63.2
6/26/2015,27811.84,71.278,63.6425,63.26
6/29/2015,27645.15,71.02,63.8525,62.01
6/30/2015,27780.83,71.17,63.65,63.59
7/1/2015,28020.87,70.633,63.605,62.01
7/2/2015,27945.8,70.335,63.5125,62.07
7/3/2015,28092.79,70.379,63.4388,60.32
7/6/2015,28208.76,69.9275,63.4,56.54
7/7/2015,28171.69,69.581,63.46,56.85
7/8/2015,27687.72,70.031,63.5963,57.05
7/9/2015,27573.66,70.08,63.39,58.61
7/10/2015,27661.4,70.923,63.4,58.73
7/13/2015,27961.19,70.334,63.5175,57.85
7/14/2015,27932.9,69.911,63.3925,58.68
7/15/2015,28198.29,69.8787,63.4225,57.12
7/16/2015,28446.12,69.141,63.515,56.92
7/17/2015,28463.31,69.113,63.4737,57.1
7/20/2015,28420.12,68.991,63.6675,56.65
7/21/2015,28182.14,69.074,63.5525,57.04
7/22/2015,28504.93,69.529,63.58,56.13
7/23/2015,28370.84,70.149,63.7675,55.27
7/24/2015,28112.31,70.113,64.0425,54.62
7/27/2015,27561.38,71.1046,64.17,53.47
7/28/2015,27459.23,70.514,63.915,53.3
7/29/2015,27563.43,70.587,63.905,53.38
7/30/2015,27705.35,70.195,64.0412,53.31
7/31/2015,28114.56,70.373,64.1362,52.21
8/3/2015,28187.06,70.21,64.0437,49.52
8/4/2015,28071.93,70.026,63.7525,49.99
8/5/2015,28223.08,69.256,63.755,49.59
8/6/2015,28298.13,69.512,63.765,49.52
8/7/2015,28236.39,69.76,63.815,48.61
8/10/2015,28101.72,69.943,63.8713,50.41
8/11/2015,27866.09,70.8744,64.205,49.18
8/12/2015,27512.26,72.215,64.8138,50.18
8/13/2015,27549.53,72.3783,65.105,49.63
8/14/2015,28067.31,72.693,65.0075,49.19
8/17/2015,27878.27,72.4564,65.315,48.74
8/18/2015,27831.54,72.4564,65.315,48.81
8/19/2015,27931.64,72.05,65.2737,47.16
8/20/2015,27607.82,73.2471,65.55,46.62
8/21/2015,27366.07,74.3,65.8325,45.46
8/24/2015,25741.56,76.5654,66.645,42.69
8/25/2015,26032.38,75.986,66.0963,43.21
8/26/2015,25714.66,75.522,66.1438,43.14
8/27/2015,26231.19,74.59,66.045,47.56
8/28/2015,26392.38,74.5737,66.1625,50.05
8/31/2015,26283.09,74.5042,66.4825,54.15
9/1/2015,25696.44,74.5894,66.2175,49.56
9/2/2015,25453.56,74.5795,66.1937,50.5
9/3/2015,25764.78,74.384,66.2425,50.68
9/4/2015,25201.9,74.0544,66.465,49.61
9/7/2015,24893.81,74.502,66.8262,47.63
9/8/2015,25317.87,74.304,66.5462,49.52
9/9/2015,25719.58,74.034,66.4113,47.58
9/10/2015,25622.17,74.337,66.4337,48.89
9/11/2015,25610.21,74.924,66.5412,48.14
9/14/2015,25856.7,75.102,66.33,47.35
9/15/2015,25705.93,75.102,66.3638,47.75
9/16/2015,25963.97,74.588,66.46,49.75
9/17/2015,25963.97,74.588,66.46,49.08
9/18/2015,26218.91,75.1272,65.6738,47.47
9/21/2015,26192.98,74.074,65.7388,48.92
9/22/2015,25651.84,73.533,65.8825,49.08
9/23/2015,25822.99,73.658,65.9875,47.75
9/24/2015,25863.5,74.3952,66.1563,48.17
9/25/2015,25863.5,74.3952,66.1563,48.6
