Start Date,1/1/2000,,,,,,,,,,,,,,,,,,
End Date,12/1/2017,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,SENSEX Index,BSEAUTO Index,BANKEX Index,BSETCG Index,BSETCD Index,SPBSCGIP Index,SPBSHLIP Index,SPBSITIP Index,BSEMETL Index,BSEOIL Index,BSEREAL Index,BSEPOWR Index,SPBSCDIP Index,SPBSBMIP Index,SPBSENIP Index,SPBSFIIP Index,SPBSIDIP Index,SPBSTLIP Index,SPBSUTIP Index
,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
1/25/2010,16780.46,7243.92,9702.73,13378.57,3847.36,3086.29,5030.15,5475.44,17042.31,10014.72,3648.15,3091.88,1395.982,2016.107,2635.872,1960.201,2295.469,1323.546,2254.971
1/26/2010,16780.46,7243.92,9702.73,13378.57,3847.36,3086.29,5030.15,5475.44,17042.31,10014.72,3648.15,3091.88,1395.982,2016.107,2635.872,1960.201,2295.469,1323.546,2254.971
1/27/2010,16289.82,6897.71,9296.34,13001.16,3780.59,3053.74,4893.85,5320.6,16050.57,9848.1,3357.25,3002.68,1327.173,1920.007,2591.264,1879.136,2215.84,1286.576,2188.541
1/28/2010,16306.87,6927.27,9373.76,12961.17,3786.49,3042.18,4953.49,5344.99,16215.58,9896.11,3411.56,3027.49,1336.529,1931.388,2602.073,1894.925,2212.296,1260.261,2202.139
1/29/2010,16357.96,6953.2,9654.09,13125.06,3799.29,2992.45,4973.26,5305.13,15962.05,9939,3500.22,3061.52,1356.636,1915.06,2614.4,1942.868,2230.477,1241.611,2197.868
2/1/2010,16356.03,7070.85,9652.77,13170.84,4015.9,2985.52,5087.86,5313.35,16217.4,10013.98,3525.73,3071.35,1379.941,1947.218,2628.201,1945.449,2258.258,1265.447,2216.532
2/2/2010,16163.44,6968.34,9461.11,12978.53,3971.62,2964.41,5049.91,5268.56,15962.04,9857.2,3439.47,3027.21,1357.975,1923.133,2593.233,1917.415,2228.608,1243.297,2176.881
2/3/2010,16496.05,7091.48,9656.64,13253.71,4076.22,3015.53,5080.56,5357.36,16602.13,9990.89,3536.22,3056.76,1381.81,1986.843,2624.542,1959.227,2273.097,1253.443,2208.623
2/4/2010,16224.95,6941.36,9506.11,13102.23,4002.79,2996.71,5025.66,5244.91,16044.79,9917.48,3398.59,3006,1353.082,1929.764,2601.058,1922.358,2233.51,1228.173,2181.212
2/5/2010,15790.93,6800.53,9217.46,12796.12,3909.84,2941.54,4932.02,5110.21,15361.85,9578.91,3250.42,2944.71,1317.444,1862.824,2511.107,1870.532,2177.662,1209.286,2152.605
2/8/2010,15935.61,6849.76,9320.06,12982.84,3947.02,2958.25,4955.27,5176.06,15392.8,9708.11,3330.18,2976.47,1337.397,1874.443,2548.038,1888.24,2203.969,1238.956,2166.488
2/9/2010,16042.18,6869.75,9375.97,13075.23,3957.36,2962.63,4999.34,5294.08,15461.93,9686.15,3289.84,2999.97,1340.799,1888.564,2542.967,1896.519,2217.831,1252.66,2178.485
2/10/2010,15922.17,6817.25,9284.29,12917.28,3993.78,2953.21,4969.2,5285.62,15391.12,9614.25,3318.64,2968.73,1339.135,1883.182,2525.437,1880.85,2202.875,1253.039,2160.753
2/11/2010,16152.59,6963.15,9405.92,12997.39,4036.09,2991.22,4986.88,5342.93,15636.4,9812.63,3384.4,2982.42,1358.953,1910.019,2579.006,1901.012,2224.749,1255.396,2173.518
2/12/2010,16152.59,6963.15,9405.92,12997.39,4036.09,2991.22,4986.88,5342.93,15636.4,9812.63,3384.4,2982.42,1358.953,1910.019,2579.006,1901.012,2224.749,1255.396,2173.518
2/15/2010,16038.35,6939.89,9335.89,12984.97,3975.92,2981.49,5004.92,5354.41,15672.54,9720.78,3368.41,2975.12,1352.832,1908.487,2557.908,1889.061,2218.545,1179.192,2149.146
2/16/2010,16226.68,7035.11,9440,13116.97,3984,3003.09,5058.06,5418.01,15920,9830.34,3406.43,2998.62,1363.153,1941.179,2585.535,1909.708,2244.178,1155.456,2163.536
2/17/2010,16428.91,7119.36,9605.45,13279.09,4117.02,3026.82,5066.42,5414.84,16435.14,9925.57,3372.49,3015.64,1371.251,1986.886,2609.703,1937.395,2272,1177.964,2172.791
2/18/2010,16327.84,7068.34,9636.41,13219.57,4138.33,3003.29,5070.96,5423.22,16209.81,9725.83,3300.96,2995.3,1356.981,1968.787,2560.314,1942.652,2257.887,1177.715,2158.221
2/19/2010,16191.63,6998.24,9560.25,13143.87,4078.69,2989.64,5070.86,5397.29,15806.15,9655.3,3189.77,2960.64,1338.188,1931.052,2541.479,1927.665,2231.418,1160.144,2130.46
2/22/2010,16237.05,7006.9,9565.75,13150.93,4036.28,2986.62,5041.65,5441.17,15913.98,9632.51,3133.27,2954.74,1322.276,1934.521,2534.891,1926.06,2226.924,1149.642,2127.231
2/23/2010,16286.32,6879.71,9600.83,13164.7,4009.73,2975.95,5077.55,5460.88,16029.22,9593.15,3163.33,2956.88,1301.557,1943.007,2522.038,1934.616,2220.713,1156.721,2122.051
2/24/2010,16255.97,6850,9583.75,13165.67,3957.17,2975.91,5045.03,5457.93,16015.03,9593.95,3192.81,2954.56,1297.986,1940.058,2521.784,1929.213,2217.406,1142.898,2120.026
2/25/2010,16254.2,6846.66,9611.58,13333.25,3964.66,2949.54,5048.78,5482.9,15989.77,9493.53,3196.34,2953.92,1304.611,1938.395,2499.422,1929.115,2227.962,1142.078,2103.342
2/26/2010,16429.55,7170.99,9828.68,13474.86,4001.78,2890.1,5118.05,5474.1,16401.52,9596.24,3236.69,2961.56,1339.97,1978.178,2525.832,1976.731,2260.017,1155.337,2115.653
3/1/2010,16429.55,7170.99,9828.68,13474.86,4001.78,2890.1,5118.05,5474.1,16401.52,9596.24,3236.69,2961.56,1339.97,1978.178,2525.832,1976.731,2260.017,1155.337,2115.653
3/2/2010,16772.56,7478.81,10053.68,13732.73,4055.38,2946.58,5184.54,5553.75,17044.56,9606.87,3246.74,3015.05,1368.188,2041.727,2532.106,2018.171,2325.077,1187.575,2137.507
3/3/2010,17000.01,7544.67,10196.17,13782.22,4084.6,2992.26,5236.59,5595.57,17283.7,9825.93,3316.83,3073.3,1390.083,2067.56,2586.742,2047.019,2349.44,1192.815,2189.941
3/4/2010,16971.7,7553.42,10175.47,13848.45,4150.68,3009.98,5255.6,5543.5,17553.58,9764.2,3399.91,3085.87,1397.361,2098.104,2571.872,2045.611,2362.619,1201.612,2199.585
3/5/2010,16994.49,7553.2,10198.99,13885.26,4128.22,3023.68,5268.7,5558.77,17560.26,9767.37,3460.19,3087.54,1407.832,2110.108,2570.788,2049.504,2369.571,1217.65,2213.451
3/8/2010,17102.6,7688.14,10310.37,14008.51,4122.79,3051.15,5309.52,5600.49,17547.42,9771.93,3439.87,3100.05,1421.606,2123.677,2572.536,2069.022,2388.756,1201.938,2222.26
3/9/2010,17052.54,7619.09,10294.67,13891.14,4126.18,3044.2,5289.47,5638.6,17272.96,9649.75,3402.3,3073.81,1413.094,2099.537,2541.874,2069.725,2362.538,1194.153,2198.741
3/10/2010,17098.33,7644.04,10277.39,13869.64,4134.22,3055.56,5276.72,5616.44,17218.13,9739.25,3422.29,3069.97,1416.63,2099.953,2563.701,2071.904,2361.462,1186.445,2194.763
3/11/2010,17167.96,7571.07,10348.67,13869.76,4162.84,3027.83,5307.38,5668.85,17162.62,9786.82,3416.23,3066.97,1412.681,2097.766,2571.141,2081.907,2354.863,1194.276,2193.897
3/12/2010,17166.62,7572.64,10341.2,13784.03,4143.58,3015.43,5298.66,5662.32,17271.54,9826.94,3387.92,3050.46,1411.693,2104.064,2580.59,2081.862,2343.195,1200.585,2188.567
3/15/2010,17164.99,7518.5,10235.13,13634.19,4121.38,3034.04,5279.41,5726.17,17245.21,9809.88,3361.1,3031.86,1396.528,2102.168,2578.274,2058.568,2328.601,1200.112,2177.205
3/16/2010,17383.18,7631.63,10262.91,13864.28,4161.82,3038.27,5321.41,5787.22,17543.93,10082.95,3392.79,3062.47,1412.223,2131.262,2647.959,2068.005,2364.102,1198.537,2200.263
3/17/2010,17490.08,7599.53,10346.99,13994.39,4158.87,3034.99,5393.77,5824.45,17751.82,10083.15,3370.96,3069.53,1409.813,2142.379,2646.476,2083.932,2377.792,1208.669,2204.398
3/18/2010,17519.26,7594.1,10410.44,13955.86,4147.86,3023.53,5398.11,5849.17,17838.19,10093.64,3372.97,3061.23,1412.248,2149.067,2648.918,2093.609,2381.646,1224.978,2198.042
3/19/2010,17578.23,7629.37,10432.19,13978.41,4193.17,3031.18,5433.21,5823.89,17901.25,10172.15,3340.81,3069.41,1414.442,2157.413,2671.636,2092.055,2388.816,1260.12,2206.507
3/22/2010,17410.57,7497.42,10343.75,13891.5,4120.26,3013.94,5447.4,5800.58,17551.16,10057.45,3211.2,3034.3,1387.3,2127.028,2641.912,2068.752,2362.736,1270.53,2178.997
3/23/2010,17451.02,7458.68,10377.14,13931.78,4126.48,3011.11,5532.2,5819.96,17697.25,10171.5,3188.27,3060.96,1386.831,2139.3,2673.037,2069.822,2362.782,1242.215,2197.485
3/24/2010,17451.02,7458.68,10377.14,13931.78,4126.48,3011.11,5532.2,5819.96,17697.25,10171.5,3188.27,3060.96,1386.831,2139.3,2673.037,2069.822,2362.782,1242.215,2197.485
3/25/2010,17558.85,7493.14,10470.13,14082.94,4116.26,3033.98,5590.27,5859.03,17814.14,10159.8,3213.8,3067.68,1393.067,2144.831,2673.704,2078.516,2377.247,1257.781,2191.783
3/26/2010,17644.76,7624.31,10636.28,14074.4,4172.8,3048.11,5575.02,5819.33,17909.4,10233.08,3205.65,3067.99,1402.783,2159.076,2696.068,2108.802,2384.007,1247.367,2195.365
3/29/2010,17711.35,7667.04,10723.77,14169.54,4255.14,3076.91,5578.86,5720.81,17979.89,10239.63,3225.23,3071.81,1408.006,2170.078,2697.453,2130.406,2392.236,1250.578,2195.382
3/30/2010,17590.17,7659.67,10664.36,14138.9,4248.07,3078.81,5537.91,5608.96,17979.3,10209.62,3270.9,3076.72,1412.168,2165.643,2691.059,2119.707,2396.538,1247.246,2194.565
3/31/2010,17527.77,7671.24,10652.35,14081.74,4220.71,3044.07,5572.44,5547.95,17973.81,10159.14,3273.56,3085.72,1415.504,2172.472,2672.588,2124.897,2393.251,1254.942,2212.396
4/1/2010,17692.62,7664.9,10712.89,14274.64,4285.55,3035.5,5593.03,5670.12,18230.14,10258.7,3310.01,3110.45,1420.65,2198.539,2703.266,2143.668,2428.327,1234.013,2225.974
4/2/2010,17692.62,7664.9,10712.89,14274.64,4285.55,3035.5,5593.03,5670.12,18230.14,10258.7,3310.01,3110.45,1420.65,2198.539,2703.266,2143.668,2428.327,1234.013,2225.974
4/5/2010,17935.68,7818.5,10912.02,14337.48,4315.76,3053.64,5668.97,5672.65,18541.78,10466.71,3398.01,3155.85,1448.652,2228.78,2756.29,2177.905,2450.913,1268.961,2263.297
4/6/2010,17941.37,7738.43,10968.71,14412.23,4340.07,3068.08,5632.57,5627.79,18599.4,10423.38,3445.62,3178.66,1448.788,2232.418,2745.763,2194.634,2462.593,1278.475,2266.924
4/7/2010,17970.02,7823.21,10924.87,14410.26,4335.41,3080.36,5638.17,5622.91,18574.59,10502.1,3469.59,3199.12,1454.758,2240.806,2760.184,2189.365,2471.843,1294.241,2295.018
4/8/2010,17714.4,7717.61,10745.11,14258.18,4432.94,3064.09,5591.45,5635.31,18226.57,10304.82,3488.61,3174.8,1447.531,2210.139,2709.241,2154.187,2446.276,1273.252,2281.478
4/9/2010,17933.14,7815.83,10896.47,14458.52,4480.3,3074.62,5600.8,5646.61,18344.79,10429.78,3498.48,3208.48,1456.292,2225.948,2744.476,2192.862,2482.757,1266.236,2292.833
4/12/2010,17853,7749.38,10804.81,14278.07,4486.17,3095.53,5573.96,5659.94,18301.61,10395.47,3518.56,3185.03,1458.175,2221.562,2741.225,2175.771,2457.023,1263.773,2269.229
4/13/2010,17821.96,7646.81,10710.62,14262.55,4465.98,3086.28,5551.35,5824.15,18246.22,10335.35,3509.2,3197.1,1447.535,2215.934,2723.978,2151.362,2453.2,1254.41,2271.891
4/14/2010,17821.96,7646.81,10710.62,14262.55,4465.98,3086.28,5551.35,5824.15,18246.22,10335.35,3509.2,3197.1,1447.535,2215.934,2723.978,2151.362,2453.2,1254.41,2271.891
4/15/2010,17639.26,7627.36,10558.74,14063.3,4496.65,3057.01,5582.88,5843.53,18196.18,10145.73,3565.12,3174.94,1448.245,2209.102,2675.806,2120.769,2428.752,1247.69,2261.753
4/16/2010,17591.18,7588.26,10553.87,13984.1,4581.83,3084.19,5570.82,5812.46,18224.7,10090.34,3549.56,3152.32,1440.15,2209.417,2657.906,2115.041,2414.17,1241.062,2254.072
4/19/2010,17400.68,7507.07,10518.51,13890.7,4557.18,3048.06,5537.84,5747.19,17840.11,9892.1,3460.57,3111.94,1421.329,2170.513,2604.982,2109.267,2394.686,1238.254,2222.788
4/20/2010,17460.58,7596.09,10679.61,14026.48,4575.45,3058.56,5562.25,5683.72,17907.45,9945.71,3567.26,3136.71,1442.278,2182.738,2609.85,2141.653,2430.971,1236.885,2255.152
4/21/2010,17472.56,7679.49,10813.01,13946.13,4615.48,3071.45,5580.23,5700.48,17899.57,9904.71,3627.2,3159.25,1458.956,2190.868,2597.241,2161.942,2442.438,1237.683,2283.762
4/22/2010,17573.99,7748.57,10893.57,13936.11,4639.03,3089.71,5582.59,5705.99,17790.23,10028.33,3578.52,3151.87,1458.787,2182.443,2631.763,2176.805,2447.516,1233.725,2275.997
4/23/2010,17694.2,7770.56,11073.87,14107.16,4621.32,3098.94,5575.08,5705.56,17652.59,10094.99,3598.85,3154.33,1459.162,2169.979,2650.946,2201.62,2475.632,1218.527,2278.926
4/26/2010,17745.28,7754.38,11135.41,14147.81,4638.03,3099.09,5555.93,5731.13,18066.46,9998.87,3540.17,3160.57,1452.377,2208.506,2627.193,2226.136,2487.559,1218.557,2282.64
4/27/2010,17690.62,7691.72,11040.53,14115.94,4614.58,3110.95,5570.56,5728.34,17942.87,10009.27,3489.28,3168.67,1440.347,2199.964,2628.745,2213.341,2476.777,1220.563,2298.062
4/28/2010,17380.08,7613.47,10917.43,13911.07,4521.75,3102.38,5550.12,5641.81,17537.84,9732.72,3364.64,3132.48,1417.99,2156.583,2549.098,2186.949,2429.622,1201.983,2270.374
4/29/2010,17503.47,7683.55,11094.34,13954.08,4598.21,3079.98,5538.55,5632.63,17737.31,9840.03,3430.5,3153.98,1427.478,2170.258,2582.243,2218.1,2451.04,1204.282,2285.224
4/30/2010,17558.71,7799.85,11155.07,14028.78,4645.34,3089.46,5602.72,5681.91,17664.76,9923.71,3491.18,3170.61,1442.061,2165.059,2596.86,2231.199,2465.816,1206.384,2310.394
5/3/2010,17386.08,7767.94,11081.8,13860.42,4684.83,3079.01,5603.45,5630.71,17321.12,9881.79,3452.64,3136.14,1437.567,2130.181,2582.442,2217.968,2438.917,1207.491,2295.596
5/4/2010,17137.14,7688.18,10910.4,13625.62,4615.74,3036.94,5572.19,5575.34,16640.99,9821.09,3357.43,3091.62,1414.206,2052.889,2567.095,2191.207,2395.581,1184.835,2257.573
5/5/2010,17087.96,7692.08,10872.07,13519.56,4605.55,3040.71,5597.48,5618.57,16463.66,9782.63,3322.9,3083.47,1409.724,2043.086,2557.408,2189.676,2374.042,1200.143,2248.374
5/6/2010,16987.53,7637.41,10859.67,13383.87,4583.61,3029.36,5664.56,5574.81,16303.08,9753.08,3301.4,3056.66,1403.819,2025.838,2545.491,2181.762,2353.708,1181.628,2244.874
5/7/2010,16769.11,7515,10505.86,13248.48,4504.36,3008.76,5548.36,5443.11,15961.82,9820.61,3158.79,2988.83,1380.343,1980.229,2575.473,2117.76,2308.324,1163.766,2171.007
5/10/2010,17330.55,7764.43,10921.21,13530.11,4599.34,3043.87,5545.54,5588.98,16929.39,10129.74,3353.57,3086.35,1424.878,2080.306,2659.725,2193.105,2372.544,1183.713,2238.213
5/11/2010,17141.53,7732.86,10884.17,13365.46,4562.8,3019.04,5461.75,5535,16494.26,10013.33,3271.97,3037.39,1413.54,2038.497,2627.757,2179.744,2347.723,1145.269,2214.173
5/12/2010,17195.81,7727.36,10987.67,13352.41,4605.39,3054.79,5535.01,5572.39,16538.13,10101.94,3291.49,3026.87,1414.806,2037.383,2647.428,2198.122,2346.38,1079.363,2220.899
5/13/2010,17265.87,7888.87,11049.56,13466.22,4666.32,3076.91,5593.44,5612.11,16466.13,10067.98,3373.63,3050.24,1436.863,2037.723,2641.228,2216.464,2374.868,1071.4,2232.474
5/14/2010,16994.6,7792.42,10845.52,13226.85,4654.01,3077.18,5597.48,5545.69,15892.3,9871.6,3289.7,3024.89,1420.208,1984.678,2586.836,2183.684,2335.666,1082.696,2215.015
5/17/2010,16835.56,7693.15,10791.35,13596.79,4654.22,3089.12,5619.65,5448.34,15868.05,9689.39,3259.1,3027.9,1411.762,1976.361,2535.465,2173.253,2354.569,1080.896,2202.456
5/18/2010,16875.76,7659.52,10768.44,13816.78,4724.19,3112.99,5632.32,5454.65,15565.28,9757.93,3241.32,3024.86,1410.397,1961.016,2552.137,2168.511,2376.092,1088.506,2209.372
5/19/2010,16408.49,7395.68,10354.33,13564.23,4630.55,3026.36,5519.88,5366.08,14912.62,9553.56,3113.2,2966.3,1372.851,1891.778,2495.978,2096.803,2310.791,1046.129,2167.29
5/20/2010,16519.68,7356.13,10451.14,13589.53,4622.51,3045.69,5571.39,5368.41,14924.61,9724.78,3049.73,2973.06,1361.287,1886.754,2539.958,2114.975,2307.718,1047.326,2177.99
5/21/2010,16445.61,7398.62,10393.54,13385.52,4578.89,3053.8,5509.12,5319.69,14860.71,9683.45,2999.46,2921.74,1349.758,1872.122,2519.214,2107.633,2285.388,1053.071,2146.966
5/24/2010,16469.55,7337.07,10336.77,13532.58,4589.47,3052.74,5500.73,5338.95,14722.15,9839.21,2941.79,2955.63,1340.859,1858.808,2554.76,2095.063,2300.712,1073.87,2179.277
5/25/2010,16022.48,7151.6,10065.89,13114.04,4385.33,2975.46,5438.95,5203.59,13971.7,9585.33,2869.54,2885.83,1310.124,1780.013,2487.491,2039.405,2223.075,1051.119,2118.891
5/26/2010,16387.84,7296.32,10249.68,13355.6,4403.31,3032.8,5503.82,5379.27,14388.26,9728.9,2955.85,2933,1328.919,1817.942,2528.122,2081.662,2268.454,1044.683,2154.183
5/27/2010,16666.4,7449.22,10511.4,13573.86,4430.96,3078.23,5551.9,5418.82,14590.74,9932.42,3006.11,2974.85,1345.609,1840.98,2583.656,2124.989,2297.94,1040.976,2183.68
5/28/2010,16863.06,7558.43,10576.77,13662.65,4480.43,3147.35,5610.43,5477.78,15106.96,10014.28,3123.87,3017.1,1372.515,1887.061,2608.957,2143.905,2319.034,1055.714,2210.176
5/31/2010,16944.63,7699.94,10656.56,13657.42,4502.17,3163.09,5703.16,5456.39,15146.67,10180.68,3097.92,3032.63,1386.235,1888.773,2653.584,2163.629,2332.237,1057.023,2228.713
6/1/2010,16572.03,7596.24,10394.48,13419.87,4444.37,3145.38,5699.35,5383.87,14562.7,9923.26,3006.45,2983.29,1366.894,1834.995,2584.618,2111.81,2288.006,1032.054,2196.584
6/2/2010,16741.84,7728.32,10478.45,13572.57,4482.72,3161.68,5714.93,5436.39,14629.61,9992.37,3046.43,2997.95,1386.236,1845.434,2602.522,2128.498,2314.2,1093.118,2215.866
6/3/2010,17022.33,7845.28,10687.05,13790.05,4503.88,3201.14,5726.78,5531.41,14825.81,10163.3,3088.32,3039.2,1402.057,1871.7,2646.624,2166.044,2353.112,1118.857,2244.69
6/4/2010,17117.69,7894.44,10773.31,13808.5,4502.77,3246.78,5724.93,5571.57,14789.78,10150.21,3101.17,3033.39,1410.645,1868.767,2643.853,2179.514,2357.355,1131.351,2241.242
6/7/2010,16781.07,7757.99,10587.41,13554.13,4427.14,3227.13,5684.04,5474.55,14199.73,9954.96,2980.38,2981.6,1388.453,1818.788,2592.579,2144.939,2307.723,1118.123,2205.877
6/8/2010,16617.1,7683.32,10460.91,13505.29,4374.82,3239.73,5673,5431.87,13888.55,9817.22,2903.78,2973.47,1371.936,1790.135,2557.547,2130.274,2298.591,1078.193,2193.201
6/9/2010,16657.89,7710.23,10526.35,13596.86,4386.37,3179.55,5746.61,5374.77,14101.83,9942.76,2930.52,2967.04,1379.72,1811.197,2588.98,2144.264,2312.801,1116.116,2191.847
6/10/2010,16922.08,7940.31,10637.41,13791.66,4434.96,3201.07,5833.66,5434.72,14400.09,10004.68,2983.41,3011.44,1409.358,1845.241,2607.119,2168.246,2350.592,1158.564,2219.749
6/11/2010,17064.95,8018.3,10747.98,13931.12,4424.29,3210.31,5813.44,5438.17,14431.43,10172.2,2975.79,3037.56,1414.441,1846.631,2650.318,2186.311,2370.692,1130.021,2224.716
6/14/2010,17338.17,8026.36,10854.17,14070.06,4443.62,3250.13,5803.7,5629.95,14679.9,10362.91,2993.62,3069.86,1424.95,1871.78,2695.444,2207.896,2391.799,1127.808,2262.798
6/15/2010,17412.83,8007.66,10858.02,14219.12,4452.81,3299.9,5823.12,5602.46,14891.68,10305.71,3071.39,3103.52,1430.137,1891.238,2674.763,2211.499,2412.043,1142.076,2291.593
6/16/2010,17462.87,8110.83,10895.28,14209.37,4472.51,3288.77,5808.67,5647.94,14891.91,10271.9,3079.16,3099,1443.682,1891.633,2664.79,2220.978,2418.703,1141.124,2288.741
6/17/2010,17616.69,8186.2,10923.64,14462.22,4467.89,3296.7,5836.72,5663.73,14998.46,10408.18,3098.02,3113.49,1447.962,1899.158,2697.718,2227.942,2452.871,1150.14,2305.186
6/18/2010,17570.82,8135.37,10880.09,14551.28,4469.8,3314.57,5839.18,5676.8,14822.21,10293.21,3081.68,3103.74,1438.653,1880.728,2671.179,2218.649,2456.73,1132.156,2287.584
6/21/2010,17876.55,8257.34,11102.36,14808.15,4525.64,3360.33,5893.36,5714.14,15586.45,10383.89,3163.7,3146.96,1461.304,1953.765,2696.628,2263.292,2496.943,1133.644,2315.597
6/22/2010,17749.69,8222.12,11012.18,14701.56,4571.32,3383.92,5897,5646.71,15289.91,10386.05,3163.55,3124.52,1460.85,1927.884,2698.562,2252.567,2480.385,1126.627,2302.594
6/23/2010,17755.94,8277.5,11055.79,14498.94,4606.22,3411.37,5974.61,5703.44,15238.32,10375.98,3208.83,3122.45,1477.666,1930.097,2695.233,2260.901,2463.555,1135.384,2300.07
6/24/2010,17730.24,8283.81,10993.69,14611.07,4608,3441.8,5993.44,5695.32,15162.59,10306.98,3183.96,3115.74,1480.232,1924.096,2678.014,2255.471,2470.091,1136.089,2287.801
6/25/2010,17574.53,8208.53,10752.74,14471.41,4605.37,3410.71,6001.72,5619.9,14882.71,10604.07,3149.64,3108.45,1469.138,1895.38,2756.75,2210.225,2448.742,1143.592,2293.813
6/28/2010,17774.26,8305.97,10843.57,14680.93,4735.86,3402.07,6023.11,5661.45,15046.9,10846.48,3217.2,3168.78,1485.089,1914.388,2829.006,2228.225,2482.9,1166.677,2324.868
6/29/2010,17534.09,8235.4,10684.11,14628.18,4715.8,3383.33,5978.82,5622.53,14635.33,10700.3,3167.33,3125.68,1474.153,1874.136,2790.698,2201.071,2465.783,1154.437,2298.148
6/30/2010,17700.9,8323.3,10765.03,14710.04,4735.8,3438.57,5992.42,5617.68,14704.25,10874.13,3196.82,3150.1,1486.391,1881.318,2840.161,2221.51,2479.602,1158.953,2310.055
7/1/2010,17509.33,8220.57,10643.43,14574.33,4747.96,3439.05,5962.36,5559.99,14454.9,10765.38,3150.57,3142.55,1477.613,1858.807,2810.61,2202.223,2460.869,1154.773,2313.4
7/2/2010,17460.95,8184.44,10663.61,14494.34,4732.48,3424.75,5958.41,5539.15,14382.13,10716.52,3135.64,3139.51,1470.03,1855.817,2803.403,2201.079,2454.389,1150.003,2317.296
7/5/2010,17441.44,8190.63,10698.08,14454.31,4723.42,3426.6,5987.89,5560.28,14324.92,10631.62,3127.72,3129.41,1469.726,1853.893,2789.875,2209.003,2453.953,1148.905,2301.36
7/6/2010,17614.48,8251.68,10882.81,14536.26,4806.94,3435.18,6024.68,5646.19,14594.92,10670.87,3161.47,3141.52,1484.14,1873.178,2801.634,2238.419,2464.806,1156.211,2306.393
7/7/2010,17471.03,8183.04,10774.15,14461.88,4848.27,3429.48,5988.15,5641.59,14414.97,10489.76,3134.17,3125.32,1480.474,1855.684,2756.594,2220.331,2453.445,1170.973,2288.634
7/8/2010,17651.73,8261.97,10914.34,14629.95,4943.95,3440.99,6005.16,5720.54,14610.89,10601.11,3184.77,3127.35,1493.422,1875.974,2783.837,2243.882,2480.849,1188.174,2296.942
7/9/2010,17833.54,8368.82,11060.69,14652.26,4987.59,3427.14,6004.9,5779.09,14837.5,10633,3263.63,3129.1,1511.072,1895.855,2792.412,2270.239,2491.226,1275.314,2301.535
7/12/2010,17937.2,8368.77,11209.04,14761.57,4977.1,3422.97,6000.4,5850.2,14900.54,10587.1,3336.89,3142.79,1514.269,1902.517,2783.459,2294.779,2509.814,1271.053,2292.75
7/13/2010,17985.9,8393.49,11303.38,14907.44,5097.28,3418.39,5995.3,5711.2,15073.97,10722.57,3471.43,3165.19,1532.346,1917.448,2818.917,2318.289,2534.923,1248.567,2300.641
7/14/2010,17938.16,8353.18,11335.08,15075.61,5128.68,3405.04,5967.72,5638.34,14936.55,10643.03,3471.92,3165.37,1528.351,1901.302,2800.052,2322.827,2545.455,1245.313,2296.269
7/15/2010,17909.46,8343.19,11304.08,15010.36,5176.19,3424.83,5970.72,5667.63,14939.04,10562.27,3446.15,3160.52,1524.848,1900.071,2780.965,2319.917,2541.69,1233.417,2292.534
7/16/2010,17955.82,8336.87,11395.74,15009.95,5182.83,3440.72,5995.36,5767.9,14910.06,10523.09,3460.8,3156.32,1527.658,1900.493,2774.521,2335.493,2547.241,1242.783,2281.441
7/19/2010,17928.42,8316.67,11424.24,15042.83,5147.78,3401.48,5985.16,5750.66,14927.72,10487.03,3428.22,3148.88,1523.238,1899.232,2763.663,2345.581,2551.874,1246.839,2294.002
7/20/2010,17878.14,8259.08,11374.58,15048.47,5135.81,3388.45,5939.54,5733.49,14957.32,10447.9,3473.21,3145.7,1522.243,1902.974,2751.171,2332.794,2544.188,1238.7,2298.168
7/21/2010,17977.23,8327.6,11379.49,15151,5173.41,3388.48,5924.14,5769.28,15430.64,10522.33,3507.08,3149.51,1529.479,1950.51,2767.645,2330.714,2561.331,1233.433,2304.916
7/22/2010,18113.15,8430.92,11459.72,15259.55,5246.31,3421.5,5933.47,5762.51,15627.43,10575.06,3535.68,3166.65,1541.781,1970.234,2775.585,2347.677,2580.433,1253.598,2320.967
7/23/2010,18130.98,8413.35,11490.73,15331.18,5270.42,3439.01,5902.27,5777.61,15515.62,10534.08,3485.59,3167.45,1532.512,1958.469,2768.674,2349.147,2580.97,1283.177,2300.647
