Date,Open,High,Low,Close
12-June-2012,1623.89,1669.99,1618.87,1666.83,
13-June-2012,1677.32,1677.32,1638.94,1642.30,
14-June-2012,1642.32,1648.04,1591.89,1594.44,
15-June-2012,1604.79,1626.64,1602.82,1622.86,
18-June-2012,1643.39,1656.60,1570.94,1577.78,
19-June-2012,1573.66,1583.95,1553.10,1579.82,
20-June-2012,1579.96,1586.86,1569.36,1578.66,
21-June-2012,1571.69,1628.16,1571.40,1624.26,
22-June-2012,1608.56,1636.06,1601.34,1630.87,
25-June-2012,1643.82,1660.71,1614.78,1619.21,
26-June-2012,1624.49,1632.18,1614.77,1624.95,
27-June-2012,1631.82,1643.15,1625.61,1629.57,
28-June-2012,1636.35,1640.26,1620.86,1627.72,
29-June-2012,1643.81,1673.79,1643.81,1667.87,
2-July-2012,1674.27,1717.47,1667.32,1706.61,
3-July-2012,1719.28,1742.36,1716.37,1740.14,
4-July-2012,1747.10,1777.85,1744.21,1773.34,
5-July-2012,1770.22,1778.22,1761.78,1765.80,
6-July-2012,1760.05,1764.85,1736.44,1744.57,
9-July-2012,1741.61,1745.45,1707.30,1726.20,
10-July-2012,1732.47,1755.45,1731.28,1751.40,
11-July-2012,1742.63,1746.61,1727.34,1732.75,
12-July-2012,1713.46,1756.59,1700.90,1749.10,
13-July-2012,1758.04,1762.08,1718.18,1725.21,
16-July-2012,1730.29,1735.86,1690.27,1697.50,
17-July-2012,1709.60,1718.97,1672.14,1676.48,
18-July-2012,1676.00,1697.60,1656.27,1692.01,
19-July-2012,1706.61,1716.41,1695.75,1698.57,
20-July-2012,1695.14,1697.43,1677.64,1681.82,
23-July-2012,1661.26,1665.24,1630.72,1633.56,
24-July-2012,1637.75,1644.31,1622.65,1634.50,
25-July-2012,1621.91,1641.07,1608.22,1632.20,
26-July-2012,1636.43,1638.58,1573.26,1582.12,
27-July-2012,1594.75,1617.01,1560.09,1569.56,
30-July-2012,1578.40,1622.69,1577.37,1618.69,
31-July-2012,1626.99,1640.97,1598.98,1637.64,
1-August-2012,1637.72,1663.15,1631.82,1651.97,
2-August-2012,1652.09,1663.73,1642.49,1647.63,
3-August-2012,1634.40,1644.50,1614.73,1638.34,
6-August-2012,1643.80,1670.74,1641.29,1658.65,
7-August-2012,1659.56,1693.96,1659.56,1684.03,
8-August-2012,1693.16,1694.49,1645.15,1650.15,
