Date,Open,High,Low,Close
21-May-2013,,,,6647.48,
22-May-2013,,,,6702.64,
23-May-2013,,,,6642.19,
24-May-2013,,,,6659.84,
27-May-2013,,,,6707.91,
28-May-2013,,,,6757.80,
29-May-2013,,,,6797.26,
30-May-2013,,,,6925.17,
31-May-2013,,,,6772.13,
3-June-2013,,,,6748.14,
4-June-2013,,,,6768.73,
5-June-2013,,,,6734.78,
6-June-2013,,,,6720.73,
7-June-2013,,,,6707.91,
10-June-2013,,,,6717.08,
11-June-2013,,,,6673.02,
12-June-2013,,,,6608.50,
13-June-2013,,,,6523.17,
14-June-2013,,,,6581.07,
17-June-2013,,,,6616.99,
18-June-2013,,,,6596.60,
19-June-2013,,,,6604.45,
20-June-2013,,,,6495.07,
21-June-2013,,,,6486.80,
24-June-2013,,,,6350.59,
25-June-2013,,,,6385.08,
26-June-2013,,,,6427.39,
27-June-2013,,,,6434.29,
28-June-2013,,,,6458.09,
1-July-2013,,,,6594.25,
2-July-2013,,,,6590.89,
3-July-2013,,,,6607.89,
4-July-2013,,,,6785.40,
5-July-2013,,,,6845.94,
8-July-2013,,,,6895.42,
9-July-2013,,,,6908.11,
10-July-2013,,,,6863.51,
11-July-2013,,,,6962.60,
12-July-2013,,,,6947.83,
15-July-2013,,,,7030.41,
16-July-2013,,,,7157.77,
17-July-2013,,,,7400.33,
18-July-2013,,,,7455.91,
19-July-2013,,,,7441.09,
22-July-2013,,,,7434.83,
23-July-2013,,,,7548.43,
24-July-2013,,,,7521.21,
25-July-2013,,,,7270.50,
26-July-2013,,,,7279.11,
29-July-2013,,,,7084.86,
30-July-2013,,,,6948.56,
31-July-2013,,,,6791.78,
1-August-2013,,,,6777.43,
2-August-2013,,,,6682.23,
5-August-2013,,,,6720.88,
6-August-2013,,,,6585.40,
7-August-2013,,,,6495.18,
8-August-2013,,,,6529.51,
12-August-2013,,,,6679.57,
13-August-2013,,,,6725.28,
14-August-2013,,,,6730.11,
16-August-2013,,,,6472.11,
19-August-2013,,,,6338.43,
20-August-2013,,,,6343.49,
21-August-2013,,,,6142.38,
22-August-2013,,,,6245.55,
23-August-2013,,,,6293.92,
26-August-2013,,,,6320.81,
27-August-2013,,,,6132.04,
28-August-2013,,,,6106.25,
29-August-2013,,,,6246.34,
30-August-2013,,,,6342.30,
2-September-2013,,,,6538.65,
3-September-2013,,,,6284.28,
4-September-2013,,,,6294.14,
5-September-2013,,,,6468.93,
6-September-2013,,,,6490.67,
10-September-2013,,,,6834.87,
11-September-2013,,,,6758.89,
12-September-2013,,,,6780.32,
13-September-2013,,,,6714.44,
16-September-2013,,,,6739.87,
17-September-2013,,,,6785.48,
18-September-2013,,,,6878.16,
19-September-2013,,,,7098.70,
20-September-2013,,,,7023.56,
23-September-2013,,,,6934.85,
24-September-2013,,,,6935.81,
25-September-2013,,,,6858.06,
26-September-2013,,,,6896.44,
27-September-2013,,,,6925.71,
30-September-2013,,,,6838.02,
1-October-2013,,,,6841.19,
3-October-2013,,,,6780.79,
4-October-2013,,,,6798.73,
7-October-2013,,,,6798.88,
8-October-2013,,,,6851.94,
9-October-2013,,,,6880.19,
10-October-2013,,,,6879.48,
11-October-2013,,,,6816.26,
14-October-2013,,,,6777.48,
15-October-2013,,,,6788.87,
17-October-2013,,,,6868.93,
18-October-2013,,,,6994.48,
21-October-2013,,,,6909.25,
22-October-2013,,,,6903.55,
23-October-2013,,,,6913.55,
24-October-2013,,,,6924.29,
25-October-2013,,,,6860.19,
28-October-2013,,,,6684.88,
29-October-2013,,,,6728.64,
30-October-2013,,,,6804.32,
31-October-2013,,,,6814.17,
1-November-2013,,,,6751.68,
3-November-2013,,,,6793.18,
5-November-2013,,,,6621.28,
6-November-2013,,,,6575.80,
7-November-2013,,,,6561.52,
8-November-2013,,,,6539.25,
11-November-2013,,,,6457.69,
12-November-2013,,,,6494.01,
13-November-2013,,,,6430.19,
14-November-2013,,,,6451.79,
18-November-2013,,,,6614.37,
19-November-2013,,,,6584.51,
20-November-2013,,,,6526.64,
21-November-2013,,,,6404.51,
22-November-2013,,,,6365.96,
25-November-2013,,,,6499.85,
26-November-2013,,,,6426.07,
27-November-2013,,,,6492.57,
28-November-2013,,,,6486.03,
29-November-2013,,,,6562.03,
2-December-2013,,,,6567.45,
3-December-2013,,,,6512.89,
4-December-2013,,,,6424.39,
5-December-2013,,,,6364.00,
6-December-2013,,,,6382.23,
9-December-2013,,,,6395.49,
10-December-2013,,,,6451.20,
11-December-2013,,,,6487.06,
12-December-2013,,,,6444.10,
13-December-2013,,,,6400.67,
16-December-2013,,,,6369.51,
17-December-2013,,,,6418.22,
18-December-2013,,,,6443.71,
19-December-2013,,,,6436.81,
20-December-2013,,,,6490.14,
23-December-2013,,,,6509.51,
24-December-2013,,,,6498.48,
26-December-2013,,,,6511.28,
27-December-2013,,,,6549.15,
30-December-2013,,,,6570.83,
31-December-2013,,,,6567.01,
1-January-2014,,,,6576.70,
2-January-2014,,,,6462.54,
3-January-2014,,,,6482.67,
6-January-2014,,,,6511.40,
7-January-2014,,,,6506.71,
8-January-2014,,,,6518.04,
9-January-2014,,,,6481.35,
10-January-2014,,,,6574.06,
13-January-2014,,,,6588.14,
14-January-2014,,,,6557.88,
15-January-2014,,,,6596.70,
16-January-2014,,,,6544.15,
17-January-2014,,,,6548.41,
20-January-2014,,,,6619.06,
21-January-2014,,,,6607.04,
22-January-2014,,,,6597.50,
23-January-2014,,,,6606.82,
24-January-2014,,,,6522.81,
27-January-2014,,,,6510.99,
28-January-2014,,,,6537.13,
29-January-2014,,,,6536.73,
30-January-2014,,,,6475.92,
31-January-2014,,,,6517.93,
3-February-2014,,,,6457.47,
4-February-2014,,,,6507.61,
5-February-2014,,,,6449.01,
6-February-2014,,,,6536.79,
7-February-2014,,,,6504.76,
10-February-2014,,,,6501.08,
11-February-2014,,,,6494.21,
12-February-2014,,,,6439.19,
13-February-2014,,,,6379.03,
14-February-2014,,,,6411.96,
17-February-2014,,,,6404.90,
18-February-2014,,,,6386.74,
19-February-2014,,,,6375.02,
20-February-2014,,,,6316.96,
21-February-2014,,,,6392.80,
24-February-2014,,,,6421.49,
25-February-2014,,,,6441.83,
26-February-2014,,,,6505.67,
28-February-2014,,,,6483.96,
3-March-2014,,,,6464.64,
4-March-2014,,,,6522.31,
5-March-2014,,,,6546.92,
6-March-2014,,,,6575.70,
7-March-2014,,,,6612.33,
10-March-2014,,,,6586.17,
11-March-2014,,,,6568.38,
12-March-2014,,,,6648.26,
13-March-2014,,,,6673.98,
14-March-2014,,,,6697.45,
18-March-2014,,,,6820.46,
19-March-2014,,,,6902.68,
20-March-2014,,,,6891.37,
21-March-2014,,,,6921.57,
22-March-2014,,,,6924.14,
24-March-2014,,,,6953.33,
25-March-2014,,,,7001.71,
26-March-2014,,,,6954.18,
27-March-2014,,,,6997.95,
28-March-2014,,,,7015.94,
31-March-2014,,,,6971.02,
1-April-2014,,,,6979.78,
2-April-2014,,,,6874.77,
3-April-2014,,,,6904.97,
4-April-2014,,,,6865.56,
7-April-2014,,,,6875.48,
9-April-2014,,,,6910.15,
10-April-2014,,,,6877.83,
11-April-2014,,,,6858.52,
15-April-2014,,,,6876.80,
16-April-2014,,,,6919.88,
17-April-2014,,,,7009.34,
21-April-2014,,,,6981.97,
22-April-2014,,,,6949.55,
23-April-2014,,,,6978.05,
25-April-2014,,,,6837.11,
28-April-2014,,,,6808.64,
29-April-2014,,,,6752.02,
30-April-2014,,,,6763.06,
2-May-2014,,,,6756.63,
5-May-2014,,,,6790.72,
6-May-2014,,,,6821.68,
7-May-2014,,,,6799.34,
8-May-2014,,,,6744.76,
9-May-2014,,,,6801.36,
12-May-2014,,,,6973.63,
13-May-2014,,,,7030.73,
14-May-2014,,,,7074.20,
15-May-2014,,,,7094.57,
16-May-2014,,,,6963.02,
19-May-2014,,,,6684.77,
20-May-2014,,,,6736.07,
21-May-2014,,,,6779.03,
22-May-2014,,,,6826.20,
23-May-2014,,,,6794.28,
26-May-2014,,,,6809.70,
27-May-2014,,,,6803.41,
28-May-2014,,,,6794.11,
29-May-2014,,,,6773.34,
30-May-2014,,,,6864.13,
2-June-2014,,,,6808.06,
3-June-2014,,,,6757.23,
4-June-2014,,,,6741.68,
5-June-2014,,,,6842.37,
6-June-2014,,,,6931.54,
9-June-2014,,,,6933.81,
10-June-2014,,,,6942.12,
11-June-2014,,,,6864.75,
12-June-2014,,,,6896.10,
13-June-2014,,,,6868.79,
16-June-2014,,,,6888.61,
17-June-2014,,,,6876.90,
18-June-2014,,,,6827.32,
19-June-2014,,,,6843.30,
20-June-2014,,,,6841.79,
23-June-2014,,,,6564.32,
24-June-2014,,,,6642.77,
25-June-2014,,,,6618.00,
26-June-2014,,,,6593.50,
27-June-2014,,,,6626.38,
30-June-2014,,,,6676.19,
1-July-2014,,,,6699.13,
2-July-2014,,,,6773.86,
3-July-2014,,,,6792.96,
4-July-2014,,,,6815.16,
7-July-2014,,,,6836.26,
8-July-2014,,,,6803.28,
9-July-2014,,,,6858.37,
10-July-2014,,,,6880.70,
11-July-2014,,,,6915.65,
14-July-2014,,,,6888.20,
15-July-2014,,,,6866.54,
16-July-2014,,,,6900.09,
17-July-2014,,,,6923.01,
18-July-2014,,,,6911.02,
21-July-2014,,,,6983.35,
22-July-2014,,,,7040.28,
23-July-2014,,,,7045.69,
24-July-2014,,,,7106.38,
25-July-2014,,,,7157.93,
28-July-2014,,,,7184.84,
30-July-2014,,,,7209.07,
31-July-2014,,,,7169.75,
1-August-2014,,,,7101.33,
4-August-2014,,,,7181.61,
5-August-2014,,,,7204.05,
6-August-2014,,,,7114.55,
7-August-2014,,,,7105.07,
8-August-2014,,,,7111.74,
11-August-2014,,,,7082.85,
12-August-2014,,,,7091.16,
13-August-2014,,,,7248.72,
14-August-2014,,,,7265.41,
18-August-2014,,,,7233.55,
19-August-2014,,,,7242.80,
20-August-2014,,,,7192.22,
21-August-2014,,,,7206.47,
22-August-2014,,,,7169.69,
25-August-2014,,,,7242.95,
26-August-2014,,,,7308.44,
27-August-2014,,,,7347.40,
28-August-2014,,,,7401.78,
1-September-2014,,,,7352.35,
2-September-2014,,,,7406.80,
3-September-2014,,,,7363.20,
4-September-2014,,,,7382.44,
5-September-2014,,,,7358.81,
