Date,Open,High,Low,Close
11-March-2008,4649.08,4718.76,4600.56,4669.34,
12-March-2008,4708.19,4748.10,4636.89,4649.51,
13-March-2008,4642.99,4659.06,4447.30,4535.65,
14-March-2008,4542.27,4567.79,4456.63,4539.07,
17-March-2008,4469.47,4469.47,4309.12,4329.46,
18-March-2008,4305.76,4363.36,4276.91,4339.07,
19-March-2008,4350.74,4476.63,4350.74,4398.25,
24-March-2008,4424.51,4463.97,4373.69,4404.48,
25-March-2008,4439.20,4591.43,4439.20,4582.05,
26-March-2008,4594.39,4611.90,4534.94,4588.46,
27-March-2008,4577.38,4580.50,4504.88,4532.68,
28-March-2008,4528.00,4607.32,4479.49,4580.07,
31-March-2008,4574.53,4574.53,4484.83,4524.77,
1-April-2008,4532.58,4593.99,4450.30,4469.60,
2-April-2008,4516.19,4579.48,4516.19,4539.52,
3-April-2008,4553.25,4579.48,4458.88,4490.94,
4-April-2008,4516.43,4521.27,4368.81,4378.54,
7-April-2008,4412.77,4443.06,4363.62,4433.98,
8-April-2008,4431.50,4449.52,4389.14,4415.37,
9-April-2008,4422.19,4425.43,4377.75,4417.65,
10-April-2008,4408.70,4461.01,4393.51,4403.12,
11-April-2008,4401.84,4446.18,4401.50,4427.06,
15-April-2008,4416.40,4486.72,4371.01,4464.93,
16-April-2008,4475.24,4506.24,4455.90,4466.17,
17-April-2008,4468.79,4515.38,4468.79,4509.81,
21-April-2008,4524.26,4587.35,4524.26,4548.08,
22-April-2008,4550.69,4564.57,4507.03,4546.21,
23-April-2008,4554.76,4592.13,4552.66,4579.55,
24-April-2008,4601.30,4632.20,4533.40,4570.99,
25-April-2008,4601.54,4664.17,4580.50,4603.56,
28-April-2008,4612.20,4636.29,4572.11,4577.20,
29-April-2008,4587.80,4655.87,4569.06,4646.62,
30-April-2008,4659.15,4739.28,4659.15,4726.00,
2-May-2008,4766.73,4870.26,4766.73,4861.15,
5-May-2008,4899.11,4899.11,4803.91,4812.13,
6-May-2008,4814.53,4814.53,4751.30,4772.10,
7-May-2008,4771.20,4793.64,4738.80,4786.88,
8-May-2008,4762.38,4774.18,4719.70,4766.96,
9-May-2008,4758.18,4769.65,4711.90,4723.87,
12-May-2008,4722.22,4722.22,4659.99,4688.31,
13-May-2008,4699.80,4735.80,4633.61,4669.95,
14-May-2008,4664.36,4726.55,4639.96,4718.89,
15-May-2008,4732.09,4768.74,4709.82,4730.24,
16-May-2008,4744.25,4776.97,4730.73,4757.30,
20-May-2008,4736.42,4781.68,4728.51,4763.69,
21-May-2008,4734.01,4796.34,4699.50,4782.90,
22-May-2008,4888.65,4888.65,4667.55,4684.83,
23-May-2008,4688.86,4712.71,4609.63,4619.90,
26-May-2008,4579.98,4579.98,4524.17,4532.03,
27-May-2008,4536.83,4555.56,4518.20,4535.64,
28-May-2008,4559.77,4593.26,4481.63,4562.03,
29-May-2008,4550.64,4566.83,4400.65,4410.81,
30-May-2008,4421.91,4425.79,4337.45,4355.76,
2-June-2008,4361.24,4416.80,4341.12,4358.21,
3-June-2008,4344.04,4380.53,4289.23,4370.05,
4-June-2008,4373.13,4373.79,4201.87,4225.59,
5-June-2008,4182.48,4238.20,4172.46,4222.01,
6-June-2008,4255.03,4289.73,4212.41,4227.32,
9-June-2008,4174.64,4174.64,4049.53,4123.64,
10-June-2008,4156.31,4156.31,4079.71,4119.58,
11-June-2008,4115.16,4191.09,4115.16,4152.31,
12-June-2008,4095.25,4158.79,4041.81,4148.55,
13-June-2008,4153.85,4164.99,4109.65,4129.79,
16-June-2008,4130.52,4193.46,4105.47,4123.88,
17-June-2008,4120.03,4186.68,4120.03,4174.77,
18-June-2008,4171.78,4202.92,4140.78,4179.54,
19-June-2008,4171.53,4171.53,4109.36,4144.13,
20-June-2008,4144.25,4175.57,4019.06,4042.86,
23-June-2008,4023.67,4023.67,3911.33,3923.41,
24-June-2008,3916.46,3940.11,3833.94,3842.77,
25-June-2008,3793.16,3875.85,3728.86,3860.88,
26-June-2008,3870.47,3913.99,3809.43,3894.75,
27-June-2008,3878.29,3878.29,3674.49,3689.92,
30-June-2008,3680.94,3683.80,3557.01,3585.62,
1-July-2008,3585.58,3595.09,3388.01,3409.47,
2-July-2008,3400.39,3519.35,3355.74,3498.05,
3-July-2008,3482.50,3500.69,3339.83,3377.76,
4-July-2008,3415.33,3456.51,3353.85,3432.41,
7-July-2008,3352.75,3529.80,3332.43,3508.96,
8-July-2008,3494.52,3506.95,3391.31,3498.38,
9-July-2008,3503.31,3626.58,3503.31,3606.02,
10-July-2008,3618.95,3642.07,3543.62,3565.67,
11-July-2008,3577.29,3600.20,3502.77,3529.44,
14-July-2008,3531.46,3589.39,3505.07,3566.49,
15-July-2008,3534.53,3534.53,3448.46,3477.28,
16-July-2008,3475.66,3481.35,3372.04,3394.49,
17-July-2008,3404.78,3549.22,3404.78,3535.78,
18-July-2008,3543.25,3615.20,3535.82,3600.93,
21-July-2008,3622.55,3683.92,3595.72,3663.16,
22-July-2008,3640.37,3646.52,3590.16,3628.06,
23-July-2008,3693.61,3777.77,3693.61,3768.18,
24-July-2008,3744.96,3823.32,3744.82,3771.16,
25-July-2008,3767.68,3767.68,3691.70,3725.99,
28-July-2008,3714.64,3750.34,3704.92,3723.80,
29-July-2008,3685.23,3685.23,3551.70,3573.21,
30-July-2008,3614.51,3690.72,3606.66,3672.86,
31-July-2008,3660.70,3697.61,3612.76,3679.51,
1-August-2008,3573.05,3665.86,3569.32,3656.49,
4-August-2008,3651.62,3684.28,3634.96,3668.59,
5-August-2008,3699.21,3828.17,3672.04,3819.17,
6-August-2008,3862.72,3959.02,3862.72,3919.64,
7-August-2008,3921.25,3998.26,3880.15,3967.03,
8-August-2008,3925.07,3990.17,3906.30,3970.27,
11-August-2008,3992.11,4068.26,3992.11,4057.50,
12-August-2008,4052.29,4074.80,3962.20,3999.70,
13-August-2008,3979.54,4017.29,3944.67,3990.07,
14-August-2008,3977.84,3977.96,3917.55,3933.05,
18-August-2008,3910.39,3929.26,3848.49,3882.66,
19-August-2008,3871.53,3871.53,3804.78,3849.33,
20-August-2008,3851.61,3875.90,3844.93,3858.27,
21-August-2008,3876.49,3902.59,3787.60,3800.18,
22-August-2008,3769.56,3844.60,3758.01,3839.52,
25-August-2008,3833.72,3914.92,3833.72,3865.85,
26-August-2008,3903.26,3922.37,3857.41,3916.49,
27-August-2008,3923.71,3941.95,3905.10,3914.25,
28-August-2008,3919.96,3942.65,3887.02,3911.45,
29-August-2008,3931.39,4007.48,3929.55,4001.23,
1-September-2008,3987.44,3998.70,3952.15,3989.41,
2-September-2008,3995.85,4054.45,3979.69,4037.57,
4-September-2008,4028.54,4053.50,3995.67,4040.95,
5-September-2008,3987.04,4009.49,3961.37,3983.05,
8-September-2008,4060.44,4120.40,4035.04,4052.15,
9-September-2008,4031.87,4039.07,3977.71,4015.78,
10-September-2008,4005.58,4021.25,3986.36,4000.39,
11-September-2008,4029.42,4029.42,3951.05,3961.44,
12-September-2008,3968.70,4011.49,3921.94,3951.83,
15-September-2008,3898.91,3900.45,3775.98,3880.57,
16-September-2008,3823.78,3885.20,3794.69,3880.02,
17-September-2008,3896.41,3918.23,3854.89,3877.90,
18-September-2008,3783.69,3924.16,3721.45,3906.07,
19-September-2008,3958.81,4018.24,3929.19,3958.25,
22-September-2008,3960.47,3971.89,3901.64,3914.28,
23-September-2008,3885.75,3939.59,3838.02,3849.46,
24-September-2008,3844.43,3886.05,3836.87,3849.27,
25-September-2008,3847.82,3876.67,3819.26,3852.54,
26-September-2008,3844.21,3844.21,3708.00,3734.44,
29-September-2008,3726.26,3726.26,3600.14,3624.24,
30-September-2008,3559.12,3690.14,3503.74,3674.98,
1-October-2008,3698.88,3727.30,3676.23,3687.73,
3-October-2008,3679.56,3680.42,3638.00,3654.25,
6-October-2008,3638.48,3650.14,3511.37,3526.40,
7-October-2008,3535.24,3600.47,3460.54,3511.96,
8-October-2008,3467.10,3467.10,3295.29,3442.66,
10-October-2008,3361.46,3365.61,3182.01,3255.68,
13-October-2008,3274.44,3429.89,3274.44,3415.65,
14-October-2008,3449.95,3519.78,3409.59,3428.75,
15-October-2008,3411.36,3411.36,3291.00,3309.46,
16-October-2008,3281.94,3281.94,3078.85,3195.91,
17-October-2008,3213.08,3264.41,3083.41,3099.60,
20-October-2008,3115.54,3152.99,3023.70,3072.52,
21-October-2008,3110.25,3132.55,3054.82,3123.27,
22-October-2008,3111.77,3111.77,2970.03,2985.16,
23-October-2008,2927.77,2928.06,2754.66,2769.79,
24-October-2008,2729.18,2740.50,2454.35,2480.96,
27-October-2008,2472.03,2472.03,2241.89,2333.93,
28-October-2008,2440.39,2502.15,2439.75,2483.85,
29-October-2008,2522.37,2551.23,2434.05,2524.40,
31-October-2008,2534.35,2704.73,2534.35,2685.62,
3-November-2008,2754.82,2819.11,2720.77,2745.82,
4-November-2008,2729.97,2799.78,2689.80,2791.56,
5-November-2008,2825.92,2866.71,2710.18,2727.82,
6-November-2008,2690.93,2711.25,2604.49,2648.22,
7-November-2008,2634.96,2683.58,2554.85,2661.53,
10-November-2008,2673.21,2739.97,2647.19,2727.00,
11-November-2008,2716.83,2716.83,2598.19,2609.83,
12-November-2008,2587.95,2589.50,2506.02,2542.19,
14-November-2008,2553.17,2586.66,2424.97,2439.61,
17-November-2008,2443.51,2454.26,2341.92,2405.71,
18-November-2008,2386.19,2401.76,2327.57,2336.50,
19-November-2008,2336.48,2411.10,2336.48,2350.24,
20-November-2008,2305.29,2305.29,2227.14,2252.97,
21-November-2008,2255.88,2342.75,2227.29,2305.12,
24-November-2008,2311.13,2327.02,2277.54,2314.35,
25-November-2008,2335.37,2357.72,2274.38,2282.02,
26-November-2008,2294.02,2316.34,2234.10,2297.75,
28-November-2008,2293.79,2335.41,2265.17,2330.56,
1-December-2008,2323.98,2330.91,2214.55,2222.33,
2-December-2008,2175.67,2175.67,2127.86,2154.75,
3-December-2008,2166.15,2178.41,2131.09,2173.11,
4-December-2008,2188.24,2248.79,2163.41,2243.11,
5-December-2008,2246.01,2284.72,2241.41,2248.32,
8-December-2008,2289.12,2361.46,2272.03,2280.48,
10-December-2008,2302.79,2396.82,2267.53,2375.42,
11-December-2008,2399.60,2417.95,2353.51,2377.61,
12-December-2008,2318.81,2386.59,2262.28,2377.29,
15-December-2008,2403.96,2459.25,2385.75,2423.52,
16-December-2008,2422.08,2472.60,2409.42,2461.69,
17-December-2008,2488.14,2515.80,2423.71,2441.77,
18-December-2008,2449.60,2529.87,2443.79,2516.49,
19-December-2008,2515.79,2616.04,2501.56,2561.63,
22-December-2008,2576.71,2610.65,2518.49,2526.70,
23-December-2008,2508.73,2513.72,2452.08,2464.01,
24-December-2008,2445.39,2448.32,2397.12,2405.46,
